Source,Target,SelectedPlan,DecisionType,Reasoning,LLMDecision,Label,LogMapPred
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Adipose_tissue,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Adipose_Tissue_MMHCC,1,llm_reasoning,"The LLM response 'True' indicates a subclass relationship, which may be logically inconsistent if 'Adipose Tissue (MMHCC)' and 'Fatty tissue' are not truly in a subclass hierarchy. Removing this mapping resolves potential inconsistency while preserving correct mappings.",False,False,False
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Parafollicular_cell_of_thyroid_gland,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Thyroid_Gland_Parafollicular_Cell_MMHCC,1,llm_reasoning,"The LLM response 'True' indicates a subclass relationship, which may be logically inconsistent if the broader categories differ significantly (e.g., 'Experimental Organism Anatomical Concepts' vs. 'Material anatomical entity'). Removing this mapping preserves logical consistency while preserving correct mappings.",False,False,False
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Nasal_cavity,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Nose_Nasal_Cavity_MMHCC,1,llm_reasoning,"Plan 1 involves a clearer hierarchical relationship where 'Nasal Cavity' is a more specific anatomical concept under 'Experimental Organism Anatomical Concepts', while 'Nasal cavity' is under the broader 'Thing' category. This suggests a valid subclass relationship. Plan 2's entities are less clearly related, and the first entity's name includes additional qualifiers that may not align with the second entity's broader category, making the subclass relationship less certain and potentially inconsistent.",False,False,False
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Leukocyte,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Leukocyte_WBC_MMHCC,1,single_invalid,,False,False,False
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#B_lymphocyte,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Leukocyte_Lymphocyte_B-Lymphocyte_MMHCC,1,llm_reasoning,"The LLM response 'True' indicates that the first entity is considered a subclass of the second, which may be logically inconsistent if the broader category 'Material anatomical entity' is not appropriately aligned with 'WBC'. Removing this mapping resolves potential inconsistency while preserving correct mappings.",False,False,False
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Germinal_epithelium_of_ovary,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Ovary_Germinal_Epithelium_MMHCC,1,single_invalid,,False,False,False
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Plasmablast,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Plasmablast,1,llm_reasoning,"The mapping is logically inconsistent because 'Neoplastic Hematopoietic and Lymphoid Cell' and 'Material anatomical entity' are not compatible taxonomic categories — one is pathological/clinical, the other is general anatomical. Removing this mapping resolves the inconsistency while preserving correct mappings.",False,True,False
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Type_I_cell_of_carotid_body,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Glomus_Cell,1,single_invalid,,False,True,False
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Foam_cell,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Foam_Cell,1,single_invalid,,False,True,False
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Cell_morphology,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Cellular_Morphology,1,single_invalid,,False,True,False
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Extra_embryonic_structure,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Extraembryonic_Structure,1,llm_reasoning,"Plan 1 involves entities with different broader categories ('Thing' vs 'Material anatomical entity'), suggesting a potential logical inconsistency in their alignment. Plan 2 involves entities with the same broader category ('Thing'), making it less likely to contain a logical inconsistency. Therefore, Plan 1 is more likely to contain the problematic mapping that needs removal.",False,True,False
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Interleukin_2,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Therapeutic_Interleukin-2,1,llm_reasoning,"Plan 1 addresses a more direct subclass relationship conflict between 'IL-2' and 'Recombinant Interleukin-2', where the inconsistency is clearer. 'IL-2' as a 'Material anatomical entity' cannot be a subclass of 'Recombinant Interleukin-2' as a 'Thing' — this is logically inconsistent. Plan 2’s entities are both proteins and share broader categories, making the inconsistency less direct and more ambiguous.",False,False,False
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Interleukin_3,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Interleukin-3,2,single_invalid,,False,True,False
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Interleukin_4,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Therapeutic_Interleukin-4,1,llm_reasoning,"Plan 1's mapping is logically inconsistent because 'Interleukin-4' (a specific biological entity) cannot be a subclass of 'MCGF 2' (a generic 'Thing'), which lacks sufficient specificity. Plan 2's mapping is also False, but the inconsistency in Plan 1 is more severe due to the mismatch in ontological granularity.",False,False,False
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Interleukin_5,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Therapeutic_Interleukin-5,1,llm_reasoning,"Plan 1 addresses a more direct and logically inconsistent mapping between 'Interleukin-5' and 'Recombinant Interleukin-5', where the subclass relationship is clearly false. Plan 2 involves unrelated entities ('EDF' and 'Interleukin-5'), making it less likely to resolve a core inconsistency.",False,False,False
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Set_of_nasal_glands,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Nose_Nasal_Cavity_Nasal_Gland_MMHCC,2,single_invalid,,False,False,False
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Set_of_sebaceous_glands,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Sebaceous_Gland_of_the_Eyelash,1,single_invalid,,False,False,False
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Set_of_urethral_glands,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Urethral_Gland,1,single_invalid,,False,True,False
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Autonomic_nerve,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Autonomic_Nerves_MMHCC,2,single_invalid,,False,False,False
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Feces,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Feces,1,llm_reasoning,"Plan 1 involves 'Fecal matter' and 'Feces', which are semantically close and often used interchangeably in biomedical contexts. The LLM response 'False' correctly identifies that 'Fecal matter' is not a subclass of 'Feces' under the given category hierarchy, avoiding a logical inconsistency. Plan 2's 'Stool (MMHCC)' belongs to a more specific and unrelated category ('Experimental Organism Anatomical Concepts'), making the inconsistency less likely to be resolved by removing this mapping. Thus, Plan 1 is more likely to contain the problematic mapping that must be removed.",False,True,False
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Olfactory_receptor_cell,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Nose_Nasal_Cavity_Olfactory_Cell_MMHCC,1,single_invalid,,False,False,False
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Set_of_urethral_glands,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Urethral_Gland,1,single_invalid,,False,True,False
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Renal_tubule,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Renal_Tubule,1,llm_reasoning,"The LLM response 'True' indicates a subclass relationship, which may be logically inconsistent if 'Tubulus renalis' is not a subclass of 'Renal Tubule' in the target ontology. Removing this mapping resolves potential inconsistency while preserving correct mappings.",False,True,False
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Renal_tubule,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Renal_Tubule,1,single_invalid,,False,True,False
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Gingiva,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Gum,1,single_invalid,,False,True,False
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Set_of_sebaceous_glands,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Sebaceous_Gland_of_the_Eyelash,1,single_invalid,,False,False,False
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Feces,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Stool_MMHCC,1,llm_reasoning,"Plan 1 addresses a direct subclass relationship query between 'Fecal matter' and 'Stool (MMHCC)', which are conceptually related in biomedical ontologies. The response 'False' correctly indicates they are not directly subclassed, avoiding logical inconsistency. Plan 2's 'False' response is less critical since 'Feces' and 'Fecal matter' are often synonymous or near-synonymous, and the inconsistency is less severe. Plan 1 resolves a more fundamental category mismatch.",False,False,False
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Gingiva,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Gum,2,single_invalid,,False,True,False
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Interleukin_3,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Therapeutic_Interleukin-3,2,single_invalid,,False,False,False
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Interleukin_4,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Therapeutic_Interleukin-4,2,single_invalid,,False,False,False
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Interleukin_5,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Interleukin-5,1,llm_reasoning,"Plan 1's mapping is logically inconsistent because 'Interleukin-5' (subclass of 'Material anatomical entity') cannot be a subclass of 'Thing' unless 'Material anatomical entity' is a subclass of 'Thing', which is not necessarily true in ontology hierarchies. Plan 2's mapping is more plausible since 'Recombinant Interleukin-5' as a 'Thing' can be a subclass of 'Interleukin-5' (a more specific entity), which is logically consistent.",False,True,False
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Interleukin_2,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Interleukin-2,1,llm_reasoning,"Plan 1's mapping is logically inconsistent because 'IL-2' (Material anatomical entity) cannot be a subclass of 'IL2 Protein' (Thing) — the broader category 'Thing' is too general and does not imply a proper subclass relationship. Plan 2's mapping is more plausible, as 'Recombinant Interleukin-2' could be a specific form of 'IL-2'. Therefore, Plan 1 should be removed to resolve the inconsistency.",False,True,False
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Pituitary_gland,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Pituitary_Gland_MMHCC,1,single_invalid,,False,False,False
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Interleukin_12,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Therapeutic_Interleukin-12,1,llm_reasoning,"Plan 1 involves a more direct and logically inconsistent subclass relationship (IL-12 as subclass of 'Cytotoxic Lymphocyte Maturation Factor'), which is biologically implausible. Plan 2's mapping is also false but less directly inconsistent, as 'Interleukin-12' and 'IL-12' are likely synonyms or related entities, and the broader categories are not incompatible. Plan 1's inconsistency is more severe and likely the source of the conflict.",False,True,False
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Interleukin_12A,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#IL12A_wt_Allele,1,llm_reasoning,"Plan 1 presents a clearer, more direct subclass relationship between 'IL-12A' under 'Material anatomical entity' and 'Thing', which is logically consistent. Plan 2 introduces a more complex, potentially ambiguous entity name with multiple aliases, which may introduce noise or inconsistency. Plan 1 is more likely to preserve correct mappings while resolving the logical inconsistency.",False,False,False
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Interleukin_12B,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Interleukin-12B,2,single_invalid,,False,True,False
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Interleukin_8,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Therapeutic_Interleukin-8,1,llm_reasoning,"Plan 1 correctly identifies the logical inconsistency: 'Interleukin-8' is a specific biological molecule (subclass of 'Material anatomical entity'), while 'Monocyte-Derived Neutrophil Chemotactic Factor' is a broader, more abstract term (subclass of 'Thing'). The mapping claiming 'Interleukin-8' is a subclass of 'Monocyte-Derived Neutrophil Chemotactic Factor' is logically invalid, hence the 'False' response is correct. Plan 2 reverses the relationship and also returns 'False', which is logically consistent but does not address the original mapping's inconsistency. Plan 1 targets the problematic mapping directly.",False,True,False
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Middle_ear,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Ear_Middle_Ear_MMHCC,2,single_invalid,,False,True,False
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Internal_ear,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Ear_Inner_Ear_Cochlea_MMHCC,2,single_invalid,,False,False,False
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Skull,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Bone_Skull_MMHCC,1,single_invalid,,False,False,False
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Endometrium,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Uterus_Endometrium_MMHCC,1,single_invalid,,False,False,False
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#CA2_field,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#TYRP1_wt_Allele,1,single_invalid,,False,False,False
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Extra_embryonic_structure,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Extraembryonic_Structure,1,single_invalid,,False,True,False
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Middle_ear,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Ear_Middle_Ear_MMHCC,1,llm_reasoning,"Plan 1 addresses a more specific inconsistency involving ontological categories that are semantically incompatible ('Material anatomical entity' vs 'Experimental Organism Anatomical Concepts'), which likely causes a logical conflict. Plan 2's categories are more general and less likely to be the source of inconsistency.",False,True,False
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Internal_ear,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Ear_Inner_Ear_Cochlea_MMHCC,1,llm_reasoning,"Plan 1 involves entities from different ontologies with incompatible broader categories ('Material anatomical entity' vs 'Experimental Organism Anatomical Concepts'), suggesting a logical inconsistency. Plan 2 involves the same entity name with compatible hierarchy ('Thing' is broader than 'Material anatomical entity'), making it logically consistent. Therefore, Plan 1 is more likely to contain the problematic mapping causing inconsistency.",False,False,False
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Interleukin_12B,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#IL12B_wt_Allele,1,single_invalid,,False,False,False
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Interleukin_12A,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#IL12A_wt_Allele,1,single_invalid,,False,False,False
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#CA2_field,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#TYRP1_wt_Allele,2,single_invalid,,False,False,False
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Interleukin_8,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Interleukin-8,1,llm_reasoning,"Plan 1 correctly identifies the logical inconsistency: 'Interleukin-8' is a specific biological molecule, while 'Monocyte-Derived Neutrophil Chemotactic Factor' is a broader, more abstract term. The subclass relationship does not hold, so 'False' is correct. Plan 2 reverses the comparison and also returns 'False', which is logically consistent but does not address the original inconsistency. Plan 1 is selected because it directly evaluates the problematic mapping in context.",False,True,False
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Interleukin_12,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Interleukin-12,1,llm_reasoning,"Plan 1 involves a direct conceptual conflict: 'IL-12' as a 'Material anatomical entity' cannot be a subclass of 'Interleukin-12' as a 'Gene Product', which is logically inconsistent. Plan 2 is less problematic as both entities are broad categories, and the inconsistency is less direct. Removing the mapping in Plan 1 resolves the core logical conflict.",False,True,False
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Skull,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Bone_Skull_MMHCC,1,single_invalid,,False,False,False
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Endometrium,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Uterus_Endometrium_MMHCC,1,llm_reasoning,"The LLM response 'True' indicates a subclass relationship, which may be logically inconsistent if the broader categories differ significantly (e.g., 'Experimental Organism Anatomical Concepts' vs. 'Material anatomical entity'). Removing this mapping preserves correctness while resolving potential inconsistency.",False,False,False
