Source,Target,ConflictScore,Confidence,LogMapDecision,Label,LogMapPred
http://www.ihtsdo.org/snomed#Carcinoma_of_gallbladder,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Mouse_Gallbladder_Carcinoma,4,0.817,False,False,False
http://www.ihtsdo.org/snomed#Disorder_of_the_urinary_system,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Urinary_Tract_Disorder,181,0.932,False,True,False
http://www.ihtsdo.org/snomed#Neoplasm_of_bladder,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Mouse_Bladder_Neoplasm,13,0.883,False,False,False
http://www.ihtsdo.org/snomed#Carcinoma_of_bladder,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Mouse_Bladder_Carcinoma,4,0.8440000000000001,False,False,False
http://www.ihtsdo.org/snomed#Bladder_papilloma_NOS,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Mouse_Bladder_Papilloma,1,0.835,False,False,False
http://www.ihtsdo.org/snomed#Monocytic_leukemia_NOS,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Mouse_Monocytic_Leukemia,1,0.7629999999999999,False,False,False
http://www.ihtsdo.org/snomed#Myelomonocytic_leukemia,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Mouse_Myelomonocytic_Leukemia,1,0.7629999999999999,False,False,False
http://www.ihtsdo.org/snomed#Hematopoietic_system_finding,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Hematopoietic_System_Finding,869,0.7569999999999999,False,True,False
http://www.ihtsdo.org/snomed#B_cell_neoplasm,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Mouse_B_Cell_Neoplasms,128,0.872,False,False,False
http://www.ihtsdo.org/snomed#Precursor_B_cell_neoplasm,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Precursor_B_Cell_Neoplasm_of_the_Mouse_Hematologic_System,2,0.7929999999999999,False,True,False
http://www.ihtsdo.org/snomed#Precursor_T_cell_neoplasm,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Precursor_T_Cell_Neoplasm_of_the_Mouse_Hematologic_System,2,0.835,False,False,False
http://www.ihtsdo.org/snomed#Neoplasm_benign,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Benign_Neoplasm,871,0.7210000000000001,False,True,False
http://www.ihtsdo.org/snomed#Sebaceous_adenoma_of_skin,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Sebaceous_Adenoma_of_the_Mouse_Skin,1,0.8989999999999999,False,False,False
http://www.ihtsdo.org/snomed#Hibernoma,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Hibernoma_of_the_Mouse_Skin,1,0.748,False,False,False
http://www.ihtsdo.org/snomed#B_cell_lymphoma,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#B-cell_Lymphomas_of_the_Mouse_Skin,1,0.724,False,False,False
http://www.ihtsdo.org/snomed#Squamous_cell_carcinoma_in_situ_of_skin,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Squamous_Cell_Carcinoma_in_Situ_of_the_Mouse_Skin,1,0.8809999999999999,False,False,False
http://www.ihtsdo.org/snomed#Squamous_cell_carcinoma_of_skin,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Squamous_Cell_Carcinoma_of_the_Mouse_Skin,5,0.952,False,False,False
http://www.ihtsdo.org/snomed#Basal_cell_neoplasm,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Basal_Cell_Neoplasm,20,0.847,False,True,False
http://www.ihtsdo.org/snomed#Neoplasm_of_fallopian_tube,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Mouse_Fallopian_Tube_Neoplasm,14,0.829,False,False,False
http://www.ihtsdo.org/snomed#Other_ovarian_cysts,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Mouse_Ovarian_Cysts,1,0.754,False,False,False
http://www.ihtsdo.org/snomed#Disorder_of_soft_tissue,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Soft_Tissue_Disorder,4360,0.7330000000000001,False,True,False
http://www.ihtsdo.org/snomed#Craniopharyngioma,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Mouse_Craniopharyngioma,5,0.817,False,False,False
http://www.ihtsdo.org/snomed#Neoplasm_uncertain_whether_benign_or_malignant,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Neoplasm_Uncertain_Whether_Primary_or_Metastatic,333,0.809,False,True,False
http://www.ihtsdo.org/snomed#Plasmacytoma,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Mouse_Plasmacytoma,2,0.796,False,False,False
http://www.ihtsdo.org/snomed#nCi,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#NCI_Kind,9355,0.7030000000000001,False,False,False
http://www.ihtsdo.org/snomed#Laboratory_procedure,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Test,714,0.784,False,True,False
http://www.ihtsdo.org/snomed#Biological_agent,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Biological_Agent,283,0.73,False,True,False
http://www.ihtsdo.org/snomed#Organism,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Organism_Kind,37,0.754,False,False,False
http://www.ihtsdo.org/snomed#Infusion,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Infusion,36,0.958,False,True,False
http://www.ihtsdo.org/snomed#Injection,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Injection,633,0.7210000000000001,False,False,False
http://www.ihtsdo.org/snomed#Hemodialysis,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Drug_Administration_via_Hemodialysis,1,0.724,False,False,False
http://www.ihtsdo.org/snomed#With_staging,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Staging,13,0.754,False,True,False
http://www.ihtsdo.org/snomed#Action,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Action,311,0.724,False,True,False
http://www.ihtsdo.org/snomed#Rank,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Rank,996,0.7030000000000001,False,True,False
http://www.ihtsdo.org/snomed#Function,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Function,45,0.7030000000000001,False,True,False
http://www.ihtsdo.org/snomed#Corneal_transplant,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Corneal_Transplant,1,0.7150000000000001,False,True,False
http://www.ihtsdo.org/snomed#Process,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Processing_Technique,21383,0.718,False,False,False
http://www.ihtsdo.org/snomed#Vital_sign,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Vital_Signs_Test_Name,55,0.73,False,False,False
http://www.ihtsdo.org/snomed#Findings_values,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Finding_by_Cause,149,0.7030000000000001,False,False,False
http://www.ihtsdo.org/snomed#Morphologic_finding,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Morphologic_Finding,11,0.718,False,True,False
http://www.ihtsdo.org/snomed#Menthol,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Menthol_Flavor,1,0.7090000000000001,False,False,False
http://www.ihtsdo.org/snomed#Fruit,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Fruit,34,0.8739999999999999,False,True,False
http://www.ihtsdo.org/snomed#Physical_force,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Physical_Examination,110,0.706,False,False,False
http://www.ihtsdo.org/snomed#Event,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Event,180,0.706,False,True,False
http://www.ihtsdo.org/snomed#Association,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Associate,8,0.724,False,False,False
http://www.ihtsdo.org/snomed#Sub_location,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Anatomic_Sites,9,0.73,False,False,False
http://www.ihtsdo.org/snomed#Method_values,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Techniques,19,0.7030000000000001,False,False,False
http://www.ihtsdo.org/snomed#Legal_son,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Legal,1,0.817,False,False,False
http://www.ihtsdo.org/snomed#Person,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Name,199,0.712,False,False,False
http://www.ihtsdo.org/snomed#Techniques_values,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Use_of_New_Techniques,1255,0.7330000000000001,False,False,False
http://www.ihtsdo.org/snomed#Inorganic_chemical,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Inorganic_Chemical,7,0.8440000000000001,False,True,False
http://www.ihtsdo.org/snomed#Metal,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Metals,10,0.796,False,False,False
http://www.ihtsdo.org/snomed#Legal_son,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Legal,1,0.817,False,False,False
http://www.ihtsdo.org/snomed#Amine,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Amine_Group,206,0.7030000000000001,False,False,False
http://www.ihtsdo.org/snomed#Liquid_dose_form,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Liquid_Dosage_Form,165,0.712,False,True,False
http://www.ihtsdo.org/snomed#Antibody,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Antibody,3868,1.574,False,True,False
http://www.ihtsdo.org/snomed#Protein,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Protein_Turn,3868,1.574,False,False,False
http://www.ihtsdo.org/snomed#Imiglucerase,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Imiglucerase,1,0.748,False,True,False
http://www.ihtsdo.org/snomed#Pancrelipase,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Pancrelipase,24,1.4869999999999999,False,True,False
http://www.ihtsdo.org/snomed#Bromelains,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Bromelain,24,1.4869999999999999,False,True,False
http://www.ihtsdo.org/snomed#Thrombolytic_agent,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Thrombolytic_Agent,66,2.277,False,True,False
http://www.ihtsdo.org/snomed#Cardiovascular_agent,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Cardioprotective_Agent,66,2.277,False,True,False
http://www.ihtsdo.org/snomed#Urokinase,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Therapeutic_Urokinase,66,2.277,False,False,False
http://www.ihtsdo.org/snomed#Ovine_hyaluronidase,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Hyaluronidase_Ovine,1,0.7629999999999999,False,True,False
http://www.ihtsdo.org/snomed#Glycoprotein,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Polysaccharide-K,200,0.7090000000000001,False,False,False
http://www.ihtsdo.org/snomed#Mucin,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Mucin,2,0.724,False,True,False
http://www.ihtsdo.org/snomed#Mouthwash,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Mouthwash,8,0.7510000000000001,False,True,False
http://www.ihtsdo.org/snomed#Menthol,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Menthol_Flavor,7,0.7090000000000001,False,False,False
http://www.ihtsdo.org/snomed#Pegaspargase,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Pegaspargase,1,0.754,False,True,False
http://www.ihtsdo.org/snomed#Pituitary_hormone,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Pituitary_Hormone,57,0.7749999999999999,False,True,False
http://www.ihtsdo.org/snomed#Immunomodulator,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Biological_Response_Modifier,126,1.4869999999999999,False,False,False
http://www.ihtsdo.org/snomed#Analgesic,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Analgesic_Agent,126,1.4869999999999999,False,True,False
http://www.ihtsdo.org/snomed#Immunosuppressant,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Immunosuppressant,24,0.8049999999999999,False,True,False
http://www.ihtsdo.org/snomed#Colony_stimulating_factor,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Colony_Stimulating_Factor,14,0.7749999999999999,False,True,False
http://www.ihtsdo.org/snomed#Recombinant_protein,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Recombinant_Protein,29,0.718,False,True,False
http://www.ihtsdo.org/snomed#Immunoglobulin,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Immunoglobulin,84,0.8140000000000001,False,True,False
http://www.ihtsdo.org/snomed#Enzyme,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Enzyme,389,0.7989999999999999,False,True,False
http://www.ihtsdo.org/snomed#Prostaglandin_product,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Prostaglandin_Production,22,0.73,False,False,False
http://www.ihtsdo.org/snomed#Enzyme_inhibitor,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Enzyme_Inhibitor,37,0.79,False,False,False
http://www.ihtsdo.org/snomed#Enzyme_inhibitor_protein,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Enzyme_Inhibitor_Protein,16,0.7689999999999999,False,True,False
http://www.ihtsdo.org/snomed#Coagulation_factor,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Coagulation_Factor,70,0.7809999999999999,False,True,False
http://www.ihtsdo.org/snomed#Nicotine_nasal_spray,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Nicotine_Nasal_Spray,1,0.706,False,True,False
http://www.ihtsdo.org/snomed#Growth_factor,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Growth_Factor,18,0.7689999999999999,False,True,False
http://www.ihtsdo.org/snomed#Antigen,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Antigen,15,0.7809999999999999,False,True,False
http://www.ihtsdo.org/snomed#Thrombin,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Thrombin,2,0.7330000000000001,False,False,False
http://www.ihtsdo.org/snomed#Proteoglycan,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Proteoglycan,3,0.718,False,True,False
http://www.ihtsdo.org/snomed#Collagen_fiber,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Collagen_Fiber,1,1.532,False,True,False
http://www.ihtsdo.org/snomed#Connective_tissue_fiber,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Connective_Tissue_Fiber,1,1.532,False,True,False
http://www.ihtsdo.org/snomed#Blood,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Whole_Blood,18,0.7210000000000001,False,False,False
http://www.ihtsdo.org/snomed#Polypeptide,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Peptide,15,0.736,False,False,False
http://www.ihtsdo.org/snomed#Adrenocorticotropic_hormone,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Adrenocorticotropic_Hormone,7,0.824,False,True,False
http://www.ihtsdo.org/snomed#Gonadotropin,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Therapeutic_Gonadotropin,11,0.8500000000000001,False,True,False
http://www.ihtsdo.org/snomed#Disorder_of_skin,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Mouse_Skin_Disorder,3569,0.742,False,False,False
http://www.ihtsdo.org/snomed#Disorder_of_digestive_system,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Mouse_Digestive_System_Disorder,5860,0.7330000000000001,False,False,False
http://www.ihtsdo.org/snomed#Hypericum,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Hypericum,2,0.8109999999999999,False,False,False
http://www.ihtsdo.org/snomed#Fish,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Fish,16,0.712,False,True,False
http://www.ihtsdo.org/snomed#Surgical_procedure,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Surgical_Procedure,10831,0.772,False,True,False
http://www.ihtsdo.org/snomed#Application,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Apply,120,0.7150000000000001,False,True,False
http://www.ihtsdo.org/snomed#Material,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Material,20,0.7809999999999999,False,True,False
http://www.ihtsdo.org/snomed#Movement,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Movement,44,0.73,False,True,False
http://www.ihtsdo.org/snomed#Cell_structure,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Cell_Structure,1006,0.7809999999999999,False,False,False
http://www.ihtsdo.org/snomed#Lectin,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Lectin,4,0.7569999999999999,False,True,False
http://www.ihtsdo.org/snomed#Steroid,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Steroid_Compound,9,0.7929999999999999,False,True,False
http://www.ihtsdo.org/snomed#Lipoprotein,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Lipoprotein,55,0.829,False,False,False
http://www.ihtsdo.org/snomed#Lung_surfactant,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Lung_Surfactant,3,0.824,False,True,False
http://www.ihtsdo.org/snomed#Globulin,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Serum_Globulin,485,1.538,False,True,False
http://www.ihtsdo.org/snomed#Binding_protein,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Ligand_Binding_Protein,485,1.538,False,True,False
http://www.ihtsdo.org/snomed#Milk,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Milk,33,0.7869999999999999,False,True,False
http://www.ihtsdo.org/snomed#Meat,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Meat_Flavor,14,0.706,False,False,False
http://www.ihtsdo.org/snomed#Berry,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Berry_Flavor,3,0.7210000000000001,False,False,False
http://www.ihtsdo.org/snomed#Cytokine,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Therapeutic_Cytokine,43,0.841,False,False,False
http://www.ihtsdo.org/snomed#Platelet_derived_growth_factor,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Platelet-Derived_Growth_Factor,7,0.766,False,True,False
http://www.ihtsdo.org/snomed#Interleukin_1_beta,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Interleukin-1-Beta,1,0.772,False,True,False
http://www.ihtsdo.org/snomed#Very_low_density_lipoprotein,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Low_Density_Lipoprotein,3,0.73,False,False,False
http://www.ihtsdo.org/snomed#Lead,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Lead,7,0.7150000000000001,False,False,False
http://www.ihtsdo.org/snomed#Radical,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Radical,10,0.7569999999999999,False,True,False
http://www.ihtsdo.org/snomed#Maple_syrup,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Maple_Syrup,1,0.718,False,True,False
http://www.ihtsdo.org/snomed#Separation,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Medical_Device_Material_Separation,1,0.718,False,False,False
http://www.ihtsdo.org/snomed#Congenital_anomaly,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Congenital_Abnormality,35,0.8200000000000001,False,True,False
