Source,Target,SelectedPlan,DecisionType,Reasoning,LLMDecision,Label,LogMapPred
http://snomed.info/id/304372009,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C17728,1,llm_reasoning,"Plan 1 involves entities with more specific and logically related categories ('Binding protein' under 'Polypeptide' vs 'Ligand Binding Protein' under 'Protein, Organized by Function'), making the inconsistency more likely to stem from incorrect subclassing. Plan 2's categories are too broad ('Pharmacologic Substance' and 'Thing'), making the mapping less likely to be logically inconsistent.",False,False,False
http://snomed.info/id/70825004,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C835,1,llm_reasoning,"The first entity 'Recombinant Insulin-Like Growth Factor' is a specific biological agent, while 'Somatomedin (substance)' is a broader category 'Thing'. In biomedical ontologies, 'Recombinant Insulin-Like Growth Factor' is indeed a subclass of 'Somatomedin', making the mapping logically consistent. The LLM response 'True' correctly reflects this subclass relationship.",False,False,False
http://snomed.info/id/81286007,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C20424,1,llm_reasoning,"Plan 1 involves a clearer hierarchical mismatch: 'Growth factor' under 'Thing' vs. 'Growth Factor' under 'Protein, Organized by Function'. The inconsistency likely stems from category misalignment, making it a prime candidate for removal. Plan 2's entities are both broad categories ('Biological Agent' vs. 'Thing'), so the False response is less suspicious and less likely to be the source of inconsistency.",False,False,False
http://snomed.info/id/768009002,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C1746,1,single_invalid,,False,False,False
http://snomed.info/id/116181003,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C16354,1,single_invalid,,False,False,False
http://snomed.info/id/718942000,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C171659,2,llm_reasoning,"Plan 2's mapping is logically inconsistent because 'Pharmacologic Substance' is a more specific category than 'Thing', but the second entity is categorized as 'Thing', which is too broad. Removing this mapping preserves correct semantic relationships. Plan 1's mapping is logically consistent since 'Recombinant protein' is a more specific category than 'Thing'.",False,True,False
http://snomed.info/id/431069006,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C126363,1,single_invalid,,False,True,False
http://snomed.info/id/30065008,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C16261,1,single_invalid,,False,False,False
http://snomed.info/id/130196001,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C16561,1,single_invalid,,False,False,False
http://snomed.info/id/10534002,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C136413,1,single_invalid,,False,False,False
http://snomed.info/id/420303002,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C20496,1,single_invalid,,False,False,False
http://snomed.info/id/304381003,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C18073,1,single_invalid,,False,False,False
http://snomed.info/id/61472002,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C16447,1,single_invalid,,False,True,False
http://snomed.info/id/56355009,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C17559,1,llm_reasoning,"The LLM response 'True' indicates that 'Clostridium histolyticum collagenase (substance)' is considered a subclass of 'Collagenase'. However, this is logically inconsistent because 'Collagenase' is a peptidase, while the first entity is classified under 'Thing', which is too broad. This inconsistency suggests the mapping should be removed. Plan 1 correctly identifies this inconsistency and should be selected to preserve logical integrity.",False,False,False
http://snomed.info/id/88878007,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C17021,1,single_invalid,,False,False,False
http://snomed.info/id/59804006,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C16642,1,single_invalid,,False,False,False
http://snomed.info/id/304372009,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C17728,1,single_invalid,,False,False,False
http://snomed.info/id/116181003,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C16354,1,llm_reasoning,"The mapping is logically inconsistent because 'Coagulation Factor' (subclass of 'Gene Product') cannot be a subclass of 'Coagulation protein' (subclass of 'Thing'), as 'Gene Product' and 'Thing' are not equivalent or properly aligned in hierarchy. Removing this mapping resolves the inconsistency while preserving correct mappings.",False,False,False
http://snomed.info/id/304380002,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C18072,1,llm_reasoning,"The first entity 'Enzyme Inhibitor Protein' is a subclass of 'Gene Product', while the second is a 'Thing'. Since 'Gene Product' is more specific than 'Thing', the first entity cannot be a subclass of the second. The LLM response 'True' is logically inconsistent, so Plan 1 should be selected to remove this incorrect mapping.",False,False,False
http://snomed.info/id/420303002,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C20496,1,single_invalid,,False,False,False
http://snomed.info/id/130196001,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C16561,1,llm_reasoning,"The mapping is logically inconsistent because 'Gene Product' is a more specific category than 'Thing', so 'Esterase' as a 'Gene Product' should be a subclass of 'Thing'. The LLM response 'True' correctly reflects this valid subclass relationship, so no repair is needed.",False,False,False
http://snomed.info/id/30065008,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C16261,1,single_invalid,,False,False,False
http://snomed.info/id/56355009,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C17559,1,single_invalid,,False,False,False
http://snomed.info/id/768009002,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C1746,1,llm_reasoning,"The mapping is logically inconsistent because 'Peptide Hormone' as a subclass of 'Protein, Organized by Function' cannot be a subclass of 'Thing' (a more general category) without violating ontology hierarchy. Removing this mapping resolves the inconsistency while preserving correct mappings.",False,False,False
http://snomed.info/id/304381003,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C18073,1,single_invalid,,False,False,False
http://snomed.info/id/61472002,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C16447,1,llm_reasoning,"The mapping is logically inconsistent because 'Structural Protein' is a more specific category than 'Thing', so 'Collagen' as a 'Structural Protein' should not be mapped to 'Thing' as a superclass. The LLM response 'True' incorrectly implies a valid subclass relationship, which is false in ontology hierarchy. Removing this mapping resolves inconsistency while preserving correct mappings.",False,True,False
http://snomed.info/id/422055000,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C17561,1,single_invalid,,False,False,False
http://snomed.info/id/431069006,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C126363,1,single_invalid,,False,True,False
