Source,Target,SelectedPlan,DecisionType,Reasoning,LLMDecision,Label,LogMapPred
http://www.ihtsdo.org/snomed#Ear_part,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Ear_Part,1,llm_reasoning,"Plan 1 involves entities with clearer hierarchical relationships ('Ear_part' under 'Ear_nose_and_throat_structure' vs. 'Ear Part' under 'Anatomy_Kind'), making it more likely to contain a logical inconsistency that needs repair. Plan 2's entities are more specific and less ambiguous, reducing the likelihood of a false positive mapping.",False,True,False
http://www.ihtsdo.org/snomed#B_lymphocyte,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Leukocyte_Lymphocyte_B-Lymphocyte_MMHCC,1,llm_reasoning,"The LLM response 'True' indicates a subclass relationship, which is logically inconsistent because 'Lymphocyte' and 'Structure_of_hematological_system' are not equivalent or properly aligned categories. Removing this mapping resolves the inconsistency while preserving correct mappings.",False,False,False
http://www.ihtsdo.org/snomed#Effusion,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Effusion,1,llm_reasoning,"Plan 1 involves a clear logical inconsistency: 'Effusion' cannot be both a subclass of 'Unapproved_attribute' and 'Disease, Disorder or Finding' simultaneously, as these categories are semantically incompatible. Plan 2's response is less problematic since 'Exudate (MMHCC)' under 'Body Fluids and Substances (MMHCC)' is a more specific category than 'Unapproved_attribute', which is likely a catch-all or invalid category — but the inconsistency is less direct. Plan 1's inconsistency is more severe and likely the root cause of the alignment conflict.",False,True,False
http://www.ihtsdo.org/snomed#Optic_chiasma,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#CNS_Brain_Optic_Chiasma_MMHCC,2,single_invalid,,False,False,False
http://www.ihtsdo.org/snomed#Stomach_part,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Stomach_Part,1,single_invalid,,False,True,False
http://www.ihtsdo.org/snomed#Sebaceous_hyperplasia,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Sebaceous_Hyperplasia_of_the_Mouse_Skin,3,llm_reasoning,"Plan 3 correctly identifies the first mapping as False (Sebaceous Hyperplasia of the Skin is not a subclass of Sebaceous_hyperplasia) and correctly identifies the second mapping as True (Mouse Skin Disorder is a subclass of Disorder_of_skin), resolving logical inconsistency while preserving correct mappings.",False,False,False
http://www.ihtsdo.org/snomed#Disorder_of_skin,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Mouse_Skin_Disorder,3,llm_reasoning,"Plan 3 correctly identifies the first mapping as False (Sebaceous Hyperplasia of the Skin is not a subclass of Sebaceous_hyperplasia) and correctly identifies the second mapping as True (Mouse Skin Disorder is a subclass of Disorder_of_skin), resolving logical inconsistency while preserving correct mappings.",False,False,False
http://www.ihtsdo.org/snomed#Other_prostate_disorders_NOS,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Mouse_Prostate_Disorder,1,single_invalid,,False,False,False
http://www.ihtsdo.org/snomed#Prostatitis_NOS,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Mouse_Prostatitis,1,single_invalid,,False,False,False
http://www.ihtsdo.org/snomed#Disorder_of_liver,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Hepatic_Disorder,1,llm_reasoning,"Plan 1 involves entities with broader, more general categories ('Thing' vs 'Disease, Disorder or Finding'), making the subclass relationship less likely. The LLM response 'False' is more consistent with ontological hierarchy expectations. Plan 2's response 'False' is also plausible, but Plan 1's categories are more distant, making the inconsistency more likely to stem from a flawed mapping.",False,True,False
http://www.ihtsdo.org/snomed#Focal_hyperplasia,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Other_Focal_Hyperplasias_of_the_Mouse_Mammary_Gland,2,llm_reasoning,"Plan 2 involves a more specific anatomical entity ('Other Focal Hyperplasias of the Mouse Mammary Gland') that logically falls under a broader morphological category ('Morphologically_abnormal_structure'), making the subclass relationship more biologically plausible and less ambiguous than Plan 1, which conflates general terms with inconsistent taxonomic hierarchy.",False,False,False
http://www.ihtsdo.org/snomed#Papillary_adenoma,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Papillary_Adenoma_of_the_Mouse_Pulmonary_System,1,llm_reasoning,"The LLM response 'True' indicates a subclass relationship, which may be logically inconsistent if the broader categories 'EO_Findings_and_Disorders_Kind' and 'Morphologically_abnormal_structure' are incompatible. Removing this mapping likely resolves the inconsistency while preserving correct mappings.",False,False,False
http://www.ihtsdo.org/snomed#Benign_neoplasm_of_liver,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Benign_Neoplasms_of_Mouse_Liver,1,llm_reasoning,"The first entity 'Benign Neoplasms of Liver' is a more specific type of the second entity 'Benign_neoplasm_of_liver' because it belongs to the broader category 'Mouse Liver Disorder', which implies a more specific biological context, while the second entity belongs to the generic 'Thing' category. This suggests a valid subclass relationship, making the mapping logically consistent.",False,False,False
http://www.ihtsdo.org/snomed#Malignant_neoplasm_of_liver,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Malignant_Neoplasms_of_Mouse_Liver,1,llm_reasoning,"The first entity 'Malignant Neoplasms of Liver' is correctly classified under 'Mouse Liver Disorder', while the second entity 'Malignant_neoplasm_of_liver' is overly general under 'Thing'. The LLM response 'True' correctly identifies the first as a subclass of the second, which is logically consistent with ontology hierarchy. Removing mappings that falsely assert this subclass relationship would resolve inconsistency without losing valid mappings.",False,False,False
http://www.ihtsdo.org/snomed#Hepatocellular_carcinoma,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Hepatocellular_Carcinoma_of_the_Mouse,1,llm_reasoning,"The LLM response 'True' indicates that 'Hepatocellular Carcinoma' is considered a subclass of 'Hepatocellular_carcinoma', which is logically inconsistent because the two entities are likely the same disease with differing capitalization or formatting. Removing this mapping resolves the inconsistency while preserving correct mappings.",False,False,False
http://www.ihtsdo.org/snomed#Cholangiocarcinoma,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Mouse_Cholangiocarcinoma,1,single_invalid,,False,False,False
http://www.ihtsdo.org/snomed#Adenoid_cystic_carcinoma_of_salivary_gland,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Adenoid_Cystic_Carcinoma_of_the_Mouse_Salivary_Glands,1,single_invalid,,False,False,False
http://www.ihtsdo.org/snomed#Neoplasm_of_intestinal_tract,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Neoplasms_of_the_Mouse_Intestinal_Tract,1,llm_reasoning,"The first entity 'Neoplasms of the Intestinal Tract' is semantically more specific and belongs to a biomedical category ('Mouse Digestive System Neoplasms'), while the second entity 'Neoplasm_of_intestinal_tract' is overly generic ('Thing'). The LLM correctly identifies the first as a subclass of the second, resolving the inconsistency by preserving the correct mapping.",False,False,False
http://www.ihtsdo.org/snomed#Benign_neoplasm_of_intestinal_tract,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Benign_Neoplasms_of_the_Mouse_Intestinal_Tract,1,llm_reasoning,"The first entity is more specific and belongs to a narrower category ('Mouse Digestive System Neoplasms') compared to the second entity ('Thing'), which is overly broad. The LLM response 'True' correctly identifies the subclass relationship, resolving the inconsistency by removing the false mapping.",False,False,False
http://www.ihtsdo.org/snomed#Lipoma_NOS,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Mouse_Lipoma,1,llm_reasoning,The LLM response 'True' is logically inconsistent because 'Mouse Lipoma' cannot be a subclass of 'Lipoma_NOS' if 'Lipoma_NOS' is a very broad category ('Thing') while 'Mouse Lipoma' is a specific pathologic diagnosis. This suggests the mapping is invalid and should be removed.,False,False,False
http://www.ihtsdo.org/snomed#Mass,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Mass,1,single_invalid,,False,True,False
http://www.ihtsdo.org/snomed#Insulinoma,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Mouse_Insulinoma,1,single_invalid,,False,False,False
http://www.ihtsdo.org/snomed#Islet_cell_adenoma,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Mouse_Islet_Cell_Adenoma,1,llm_reasoning,"The LLM response 'True' indicates that 'Islet Cell Adenoma' is considered a subclass of 'Islet_cell_adenoma', which may be logically inconsistent given different broader categories ('Mouse Digestive System Neoplasms' vs 'Morphologically_abnormal_structure'). Removing this mapping resolves the inconsistency while preserving correct mappings.",False,False,False
http://www.ihtsdo.org/snomed#Somatostatinoma,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Mouse_Somatostatinoma,1,single_invalid,,False,False,False
http://www.ihtsdo.org/snomed#Glucagonoma,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Mouse_Glucagonoma,1,single_invalid,,False,False,False
http://www.ihtsdo.org/snomed#Neuroendocrine_neoplasm,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Neuroendocrine_Neoplasm,1,llm_reasoning,"Plan 1 involves a clearer hierarchical relationship: 'Neuroendocrine_neoplasm' under 'Morphologically_abnormal_structure' and 'neuroendocrine tumor' under 'Thing'. Since 'Thing' is a very broad category, the first entity is likely a more specific subclass of the second, making the LLM's 'False' response suspicious and inconsistent. Plan 2's entities are less clearly related taxonomically, making the 'False' response less obviously inconsistent. Thus, Plan 1 is more likely to contain the problematic mapping.",False,True,False
http://www.ihtsdo.org/snomed#Carcinoma_undifferentiated,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Mouse_Undifferentiated_Carcinoma,2,single_invalid,,False,False,False
http://www.ihtsdo.org/snomed#Squamous_cell_carcinoma_of_pharynx,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Squamous_Cell_Carcinoma_of_the_Mouse_Pharynx,1,single_invalid,,False,False,False
http://www.ihtsdo.org/snomed#Carcinoma_of_gallbladder,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Mouse_Gallbladder_Carcinoma,1,llm_reasoning,"The first entity 'Mouse Gallbladder Carcinoma' is a specific type of 'Carcinoma_of_gallbladder' and should be a subclass. The LLM response 'True' correctly reflects this biological hierarchy, indicating no logical inconsistency. Therefore, this mapping should be preserved, and no repair is needed.",False,False,False
http://www.ihtsdo.org/snomed#Disorder_of_the_urinary_system,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Urinary_Tract_Disorder,1,llm_reasoning,"Plan 1 involves entities with more clearly defined hierarchical relationships (one under 'Thing', the other under 'Disease, Disorder or Finding'), making it more likely to contain a logical inconsistency that needs correction. Plan 2's entities are less hierarchically aligned, and the 'False' response may be correct, reducing the likelihood of a critical inconsistency.",False,True,False
http://www.ihtsdo.org/snomed#Neoplasm_of_bladder,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Mouse_Bladder_Neoplasm,1,llm_reasoning,"The first entity 'Bladder Neoplasm' is a specific type within 'Mouse Genitourinary Neoplasms', while the second entity 'Neoplasm_of_bladder' is overly broad ('Thing'). This suggests 'Bladder Neoplasm' is not a subclass of 'Neoplasm_of_bladder' due to semantic mismatch in specificity and ontology hierarchy. The LLM response 'True' is logically inconsistent with biomedical ontology principles, so Plan 1 correctly identifies and removes this invalid mapping.",False,False,False
http://www.ihtsdo.org/snomed#Carcinoma_of_bladder,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Mouse_Bladder_Carcinoma,1,llm_reasoning,"The first entity 'Mouse Bladder Carcinoma' is a specific type within 'Mouse Genitourinary Neoplasms', while the second entity 'Carcinoma_of_bladder' is overly broad ('Thing'). The LLM incorrectly asserts 'True', implying subclass relationship, which is logically inconsistent. Removing this mapping preserves correct semantics.",False,False,False
http://www.ihtsdo.org/snomed#Bladder_papilloma_NOS,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Mouse_Bladder_Papilloma,1,single_invalid,,False,False,False
http://www.ihtsdo.org/snomed#Monocytic_leukemia_NOS,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Mouse_Monocytic_Leukemia,1,single_invalid,,False,False,False
http://www.ihtsdo.org/snomed#Myelomonocytic_leukemia,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Mouse_Myelomonocytic_Leukemia,1,llm_reasoning,"The first entity 'Mouse Myelomonocytic Leukemia' is a specific instance of 'Myelomonocytic_leukemia' (the second entity), and since the second entity is categorized under 'Thing' (a very broad category), it is logically valid for the first to be a subclass of the second. The LLM response 'True' is correct and consistent with ontology hierarchy principles.",False,False,False
http://www.ihtsdo.org/snomed#Hematopoietic_system_finding,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Hematopoietic_System_Finding,1,single_invalid,,False,True,False
http://www.ihtsdo.org/snomed#B_cell_neoplasm,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Mouse_B_Cell_Neoplasms,1,single_invalid,,False,False,False
http://www.ihtsdo.org/snomed#Precursor_B_cell_neoplasm,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Precursor_B_Cell_Neoplasm_of_the_Mouse_Hematologic_System,1,llm_reasoning,"The LLM response 'True' indicates that the first entity is considered a subclass of the second, which may be logically inconsistent given the broader categories they belong to. Removing this mapping (Plan 1) resolves potential inconsistency while preserving correct mappings.",False,True,False
http://www.ihtsdo.org/snomed#Precursor_T_cell_neoplasm,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Precursor_T_Cell_Neoplasm_of_the_Mouse_Hematologic_System,1,single_invalid,,False,False,False
http://www.ihtsdo.org/snomed#Benign_melanocytic_neoplasm,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Mouse_Benign_Melanocytic_Neoplasms,2,single_invalid,,False,False,False
http://www.ihtsdo.org/snomed#Sebaceous_adenoma_of_skin,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Sebaceous_Adenoma_of_the_Mouse_Skin,1,llm_reasoning,"The first entity 'Sebaceous Adenoma of the Skin' belongs to 'Neoplasms by Morphology', indicating a specific medical classification, while the second entity 'Sebaceous_adenoma_of_skin' belongs to the overly broad 'Thing' category. This suggests the first is a more specific subclass of the second, making 'True' logically consistent with ontology hierarchy.",False,False,False
http://www.ihtsdo.org/snomed#Hibernoma,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Hibernoma_of_the_Mouse_Skin,1,single_invalid,,False,False,False
http://www.ihtsdo.org/snomed#B_cell_lymphoma,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#B-cell_Lymphomas_of_the_Mouse_Skin,1,llm_reasoning,"The first entity 'B-cell Lymphomas of the Mouse Skin' is a specific type of 'B-cell_lymphoma', making it a subclass. The LLM response 'True' correctly identifies this subclass relationship, which is logically consistent and should be preserved.",False,False,False
http://www.ihtsdo.org/snomed#Squamous_cell_carcinoma_in_situ_of_skin,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Squamous_Cell_Carcinoma_in_Situ_of_the_Mouse_Skin,1,single_invalid,,False,False,False
http://www.ihtsdo.org/snomed#Squamous_cell_carcinoma_of_skin,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Squamous_Cell_Carcinoma_of_the_Mouse_Skin,1,llm_reasoning,"The first entity 'Squamous Cell Carcinoma of the Skin' belongs to 'Neoplasms by Morphology', indicating a specific medical classification, while the second entity 'Squamous_cell_carcinoma_of_skin' belongs to the overly broad 'Thing' category. This suggests the first is a more specific subclass of the second, making 'True' logically consistent with ontology hierarchy.",False,False,False
http://www.ihtsdo.org/snomed#Malignant_basal_cell_tumor,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Malignant_Basal_Cell_Tumor_of_the_Mouse_Skin,2,single_invalid,,False,False,False
http://www.ihtsdo.org/snomed#Neoplasm_of_fallopian_tube,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Mouse_Fallopian_Tube_Neoplasm,1,llm_reasoning,"The first entity 'Fallopian Tube Neoplasm' is correctly classified under a more specific biomedical category ('Mouse Genitourinary Neoplasms'), while the second entity 'Neoplasm_of_fallopian_tube' is overly general ('Thing'). The LLM response 'True' indicates a subclass relationship, which is logically inconsistent because 'Thing' is too broad and does not reflect proper ontological hierarchy. Removing this mapping preserves correct biomedical semantics.",False,False,False
http://www.ihtsdo.org/snomed#Other_ovarian_cysts,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Mouse_Ovarian_Cysts,1,llm_reasoning,"The first entity 'Mouse Ovarian Cysts' belongs to 'Pathologic Diagnoses', while the second entity 'Other_ovarian_cysts' belongs to the overly broad 'Thing'. This suggests the first is a more specific subclass of the second, making 'True' logically consistent with ontology hierarchy.",False,False,False
http://www.ihtsdo.org/snomed#Disorder_of_soft_tissue,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Soft_Tissue_Disorder,1,single_invalid,,False,True,False
http://www.ihtsdo.org/snomed#Craniopharyngioma,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Mouse_Craniopharyngioma,1,single_invalid,,False,False,False
http://www.ihtsdo.org/snomed#Neoplasm_uncertain_whether_benign_or_malignant,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Neoplasm_Uncertain_Whether_Primary_or_Metastatic,1,llm_reasoning,"Plan 1 involves entities with potentially conflicting taxonomic hierarchies, where one entity belongs to 'Morphologically_abnormal_structure' and the other to 'Disease, Disorder or Finding'. These categories are not clearly aligned, suggesting a logical inconsistency. Plan 2’s entities belong to distinct but less ambiguous categories ('Pathologic Diagnoses' vs 'Morphologically_abnormal_structure'), making the inconsistency less likely. Removing the mapping in Plan 1 better preserves correct mappings.",False,True,False
http://www.ihtsdo.org/snomed#Plasmacytoma,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Mouse_Plasmacytoma,1,llm_reasoning,"The first entity 'Mouse Plasmacytoma' is a specific type of 'Plasmacytoma', making it a subclass. The LLM correctly identifies this as 'True', indicating the mapping is logically consistent and should be preserved.",False,False,False
http://www.ihtsdo.org/snomed#nCi,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#NCI_Kind,1,single_invalid,,False,False,False
http://www.ihtsdo.org/snomed#Laboratory_procedure,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Test,1,llm_reasoning,"Plan 1 involves entities with different broader categories ('Thing' vs 'Activity_Kind'), making the subclass relationship unlikely. Plan 2 involves identical entity names but different broader categories, which may indicate a potential inconsistency due to ambiguous mapping. However, Plan 1's response 'False' is more logically consistent with typical ontology hierarchies, as 'Laboratory_procedure' and 'laboratory test' are not necessarily subclass/superclass relationships. Plan 2's 'False' may be correct, but the entity name duplication suggests higher risk of error, making Plan 1 safer to remove.",False,True,False
http://www.ihtsdo.org/snomed#Biological_agent,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Biological_Agent,1,llm_reasoning,"Plan 1 involves entities with clearer hierarchical relationships ('Biological_agent' under 'Unapproved_attribute' vs 'Biologics' under 'Thing'), making it more likely to contain a logical inconsistency that needs repair. Plan 2's second entity ('Blood' under 'Unapproved_attribute') is semantically odd, suggesting the mapping may be invalid or erroneous, but the inconsistency is less clear-cut compared to Plan 1.",False,True,False
http://www.ihtsdo.org/snomed#Organism,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Organism_Kind,1,llm_reasoning,"Plan 1 involves entities 'Organism' and 'Organism_Kind' with categories 'Unapproved_attribute' and 'Thing' respectively. The logical inconsistency likely stems from misalignment between these categories, which are not semantically comparable. Plan 2 involves 'Axis' and 'Genus_Axis' with unrelated categories ('NCI_Kind' and 'Unapproved_attribute'), making the inconsistency less directly tied to subclass relationships. Plan 1’s inconsistency is more likely to be resolved by removing the mapping, preserving correct mappings in Plan 2.",False,False,False
http://www.ihtsdo.org/snomed#Infusion,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Infusion,1,llm_reasoning,"Plan 1 involves a clear logical inconsistency: 'Infusion' cannot simultaneously be a subclass of both 'Thing' and 'Activity_Kind' unless there's a hierarchical relationship between these categories, which is not implied. Plan 2's response is less problematic since 'INTRAVASCULAR' and 'Parenteral_form_dosage_form' are both plausible broader categories for 'Intravenous Infusion', and the LLM's 'False' response may reflect semantic ambiguity rather than a hard inconsistency. Thus, Plan 1 is more likely to contain the mapping causing logical inconsistency.",False,True,False
http://www.ihtsdo.org/snomed#Injection,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Injection,1,llm_reasoning,"Plan 1 involves entities with clearer semantic hierarchy: 'Injection' under 'Parenteral_form_dosage_form' and 'Injectable' under 'Activity_Kind'. The LLM's 'False' response correctly identifies that 'Injection' is not a subclass of 'Injectable', which avoids a logical inconsistency. Plan 2's entities are too vague ('Conceptual Entity', 'Thing'), making the subclass relationship ambiguous and less likely to cause inconsistency. Thus, Plan 1 is more likely to remove the inconsistent mapping while preserving correct ones.",False,False,False
http://www.ihtsdo.org/snomed#Hemodialysis,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Drug_Administration_via_Hemodialysis,1,single_invalid,,False,False,False
http://www.ihtsdo.org/snomed#With_staging,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Staging,1,llm_reasoning,"Plan 1 involves entities with clearly incompatible broader categories ('Unapproved_attribute' vs 'Activity_Kind'), making subclass relationship implausible. Plan 2's entities also have incompatible categories, but 'Staging System' under 'Classification' is more semantically plausible as a subclass than 'Staging_system' under 'Unapproved_attribute'. However, since both are FALSE, Plan 1 is selected as it involves more distinct semantic mismatch, likely indicating a more critical inconsistency to resolve.",False,True,False
http://www.ihtsdo.org/snomed#Action,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Action,1,llm_reasoning,"Plan 1 involves 'Action' mapped to 'Unapproved_attribute' and 'Thing'. Since 'Thing' is a more general category than 'Unapproved_attribute' (assuming standard ontology hierarchy), the mapping claiming 'Action' is a subclass of 'Thing' is logically inconsistent if 'Action' is also a subclass of 'Unapproved_attribute'. Plan 2's mapping is less likely to cause inconsistency as 'Segment' and 'Segmentation' are semantically distinct concepts, even if their categories differ.",False,True,False
http://www.ihtsdo.org/snomed#Rank,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Rank,1,llm_reasoning,"Plan 1 involves two entities both named 'Rank' but classified under different broader categories ('Unapproved_attribute' vs 'Properties_or_Attributes_Kind'), suggesting a potential inconsistency in subclass relationship. Plan 2's entities ('Ethnic Group' and 'Other_ethnic_group') are clearly unrelated in ontology structure, making Plan 1 the more likely source of logical inconsistency.",False,True,False
http://www.ihtsdo.org/snomed#Function,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Function,1,llm_reasoning,"Plan 1 involves entities 'Function' and 'Functional' with distinct broader categories ('Unapproved_attribute' vs 'Properties_or_Attributes_Kind'), suggesting no subclass relationship. The LLM correctly responds 'False'. Plan 2's entities ('Coordinates' and 'Coordination') are semantically unrelated, making 'False' also correct — but Plan 1's categories are more clearly mismatched, indicating higher inconsistency risk. Thus, Plan 1 is more likely to contain the problematic mapping.",False,True,False
http://www.ihtsdo.org/snomed#Corneal_transplant,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Corneal_Transplant,1,single_invalid,,False,True,False
http://www.ihtsdo.org/snomed#Process,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Processing_Technique,1,llm_reasoning,"Plan 1 involves entities 'Process' and 'Processing' with distinct broader categories ('Thing' vs 'Action'), making subclass relationship unlikely. Plan 2 involves identical entity names but different broader categories, which may indicate a naming conflict rather than a subclass relationship. Plan 1’s response 'False' is more logically consistent with ontology structure, as 'Process' and 'Processing' are semantically distinct and not hierarchical.",False,False,False
http://www.ihtsdo.org/snomed#Vital_sign,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Vital_Signs_Test_Name,1,llm_reasoning,"Plan 1 involves entities 'Vital_sign' and 'Vital Signs Test' with disjoint broader categories ('Thing' vs 'Observational'), making subclass relationship implausible. Plan 2's entities 'BP' and 'Blood_pressure' may share semantic overlap, but the categories suggest potential inconsistency. Plan 1's 'False' response correctly identifies the lack of subclass relationship, resolving logical inconsistency without removing valid mappings.",False,False,False
