Source,Target,ConflictScore,Confidence,LogMapDecision,Label,LogMapPred
http://snomed.info/id/667009,http://purl.org/sig/ont/fma/fma69067,1296,3.0220000000000002,False,False,False
http://snomed.info/id/53118009,http://purl.org/sig/ont/fma/fma83701,132,1.55,False,True,False
http://snomed.info/id/78277001,http://purl.org/sig/ont/fma/fma61825,132,1.55,False,True,False
http://snomed.info/id/33060004,http://purl.org/sig/ont/fma/fma83943,54,1.499,False,True,False
http://snomed.info/id/25991003,http://purl.org/sig/ont/fma/fma72248,54,1.499,False,True,False
http://snomed.info/id/15926001,http://purl.org/sig/ont/fma/fma79876,738,0.748,False,True,False
http://snomed.info/id/5228007,http://purl.org/sig/ont/fma/fma67292,20,0.754,False,True,False
http://snomed.info/id/72792008,http://purl.org/sig/ont/fma/fma61819,20,0.754,False,True,False
http://snomed.info/id/12857007,http://purl.org/sig/ont/fma/fma242833,37,1.496,False,True,False
http://snomed.info/id/56198003,http://purl.org/sig/ont/fma/fma62009,37,1.496,False,True,False
http://snomed.info/id/58590008,http://purl.org/sig/ont/fma/fma242000,1092,2.902,False,False,False
http://snomed.info/id/67923007,http://purl.org/sig/ont/fma/fma62008,1092,2.902,False,True,False
http://snomed.info/id/89718004,http://purl.org/sig/ont/fma/fma302929,1092,2.902,False,True,False
http://snomed.info/id/113331007,http://purl.org/sig/ont/fma/fma9668,1092,2.902,False,False,False
http://snomed.info/id/55609009,http://purl.org/sig/ont/fma/fma55033,62,0.7330000000000001,False,True,False
http://snomed.info/id/314723006,http://purl.org/sig/ont/fma/fma55035,36,0.7510000000000001,False,True,False
http://snomed.info/id/116003000,http://purl.org/sig/ont/fma/fma9825,11932,3.5780000000000003,False,False,False
http://snomed.info/id/19120004,http://purl.org/sig/ont/fma/fma55008,11932,3.5780000000000003,False,False,False
http://snomed.info/id/57171008,http://purl.org/sig/ont/fma/fma9667,11932,3.5780000000000003,False,False,False
http://snomed.info/id/89890002,http://purl.org/sig/ont/fma/fma7162,11932,3.5780000000000003,False,False,False
http://snomed.info/id/122490001,http://purl.org/sig/ont/fma/fma74594,11932,3.5780000000000003,False,False,False
http://snomed.info/id/75573002,http://purl.org/sig/ont/fma/fma9609,15,0.7749999999999999,False,False,False
http://snomed.info/id/71836000,http://purl.org/sig/ont/fma/fma54878,94,2.247,False,True,False
http://snomed.info/id/367593007,http://purl.org/sig/ont/fma/fma54908,94,2.247,False,False,False
http://snomed.info/id/82747007,http://purl.org/sig/ont/fma/fma76591,94,2.247,False,False,False
http://snomed.info/id/863974008,http://purl.org/sig/ont/fma/fma54449,120,1.451,False,False,False
http://snomed.info/id/417266007,http://purl.org/sig/ont/fma/fma61063,120,1.451,False,True,False
http://snomed.info/id/863973002,http://purl.org/sig/ont/fma/fma54450,59,0.724,False,False,False
http://snomed.info/id/280646001,http://purl.org/sig/ont/fma/fma0327424,18,0.7390000000000001,False,False,False
http://snomed.info/id/80243003,http://purl.org/sig/ont/fma/fma75178,313,0.712,False,True,False
http://snomed.info/id/32401001,http://purl.org/sig/ont/fma/fma58245,17,0.766,False,True,False
http://snomed.info/id/128456003,http://purl.org/sig/ont/fma/fma322017,422,1.451,False,True,False
http://snomed.info/id/84540008,http://purl.org/sig/ont/fma/fma55628,422,1.451,False,False,False
http://snomed.info/id/118509002,http://purl.org/sig/ont/fma/fma322216,290,0.7569999999999999,False,True,False
http://snomed.info/id/71616004,http://purl.org/sig/ont/fma/fma32558,3884,3.146,False,False,False
http://snomed.info/id/13024002,http://purl.org/sig/ont/fma/fma9721,3884,3.146,False,True,False
http://snomed.info/id/53451005,http://purl.org/sig/ont/fma/fma51062,3884,3.146,False,True,False
http://snomed.info/id/50773003,http://purl.org/sig/ont/fma/fma77267,3884,3.146,False,True,False
http://snomed.info/id/73117003,http://purl.org/sig/ont/fma/fma52736,77,1.496,False,True,False
http://snomed.info/id/431490008,http://purl.org/sig/ont/fma/fma321720,77,1.496,False,True,False
http://snomed.info/id/55024004,http://purl.org/sig/ont/fma/fma302850,10,0.7689999999999999,False,False,False
http://snomed.info/id/3954005,http://purl.org/sig/ont/fma/fma20289,7,0.7749999999999999,False,False,False
http://snomed.info/id/84281001,http://purl.org/sig/ont/fma/fma14603,576,2.926,False,False,False
http://snomed.info/id/26893007,http://purl.org/sig/ont/fma/fma321947,576,2.926,False,False,False
http://snomed.info/id/27033000,http://purl.org/sig/ont/fma/fma20365,576,2.926,False,False,False
http://snomed.info/id/59380008,http://purl.org/sig/ont/fma/fma14627,576,2.926,False,False,False
http://snomed.info/id/53434003,http://purl.org/sig/ont/fma/fma56514,13,0.7390000000000001,False,True,False
http://snomed.info/id/50460003,http://purl.org/sig/ont/fma/fma56515,13,0.7390000000000001,False,True,False
http://snomed.info/id/91729001,http://purl.org/sig/ont/fma/fma32693,4,0.772,False,False,False
http://snomed.info/id/41216001,http://purl.org/sig/ont/fma/fma9600,225,0.712,False,True,False
http://snomed.info/id/49557009,http://purl.org/sig/ont/fma/fma67943,231,0.7210000000000001,False,True,False
http://snomed.info/id/32610002,http://purl.org/sig/ont/fma/fma321900,92,0.7390000000000001,False,True,False
http://snomed.info/id/36368009,http://purl.org/sig/ont/fma/fma62010,32,0.754,False,False,False
http://snomed.info/id/31428008,http://purl.org/sig/ont/fma/fma77616,57,0.712,False,True,False
http://snomed.info/id/279303009,http://purl.org/sig/ont/fma/fma62032,6,0.742,False,False,False
http://snomed.info/id/28838006,http://purl.org/sig/ont/fma/fma71236,14,0.7869999999999999,False,False,False
http://snomed.info/id/314151006,http://purl.org/sig/ont/fma/fma0327491,6,0.724,False,False,False
http://snomed.info/id/30359001,http://purl.org/sig/ont/fma/fma74518,2,0.718,False,False,False
http://snomed.info/id/279165009,http://purl.org/sig/ont/fma/fma72015,250,0.724,False,True,False
http://snomed.info/id/44597009,http://purl.org/sig/ont/fma/fma274522,309,4.008,False,True,False
http://snomed.info/id/31065004,http://purl.org/sig/ont/fma/fma67325,309,4.008,False,True,False
http://snomed.info/id/279198004,http://purl.org/sig/ont/fma/fma242193,309,4.008,False,False,False
http://snomed.info/id/32448004,http://purl.org/sig/ont/fma/fma242205,309,4.008,False,True,False
http://snomed.info/id/53464006,http://purl.org/sig/ont/fma/fma242201,309,4.008,False,True,False
http://snomed.info/id/90772004,http://purl.org/sig/ont/fma/fma274518,38,0.9169999999999999,False,True,False
http://snomed.info/id/423918008,http://purl.org/sig/ont/fma/fma62424,146,2.2560000000000002,False,True,False
http://snomed.info/id/5366008,http://purl.org/sig/ont/fma/fma275020,146,2.2560000000000002,False,True,False
http://snomed.info/id/422867004,http://purl.org/sig/ont/fma/fma74038,146,2.2560000000000002,False,True,False
http://snomed.info/id/3960005,http://purl.org/sig/ont/fma/fma77626,25,0.736,False,True,False
http://snomed.info/id/73226006,http://purl.org/sig/ont/fma/fma74884,7,0.736,False,True,False
http://snomed.info/id/279209006,http://purl.org/sig/ont/fma/fma275048,40,1.553,False,True,False
http://snomed.info/id/13989007,http://purl.org/sig/ont/fma/fma61918,40,1.553,False,True,False
http://snomed.info/id/35112002,http://purl.org/sig/ont/fma/fma226221,14,0.772,False,True,False
http://snomed.info/id/37029000,http://purl.org/sig/ont/fma/fma72016,12,0.7090000000000001,False,False,False
http://snomed.info/id/30143006,http://purl.org/sig/ont/fma/fma61905,18,0.79,False,True,False
http://snomed.info/id/279215006,http://purl.org/sig/ont/fma/fma72719,7,0.7929999999999999,False,True,False
http://snomed.info/id/83251001,http://purl.org/sig/ont/fma/fma61824,110,0.76,False,True,False
http://snomed.info/id/82880006,http://purl.org/sig/ont/fma/fma242176,14,1.601,False,True,False
http://snomed.info/id/26972005,http://purl.org/sig/ont/fma/fma242199,14,1.601,False,True,False
http://snomed.info/id/5336001,http://purl.org/sig/ont/fma/fma61860,11,1.634,False,True,False
http://snomed.info/id/90928005,http://purl.org/sig/ont/fma/fma224852,11,1.634,False,True,False
http://snomed.info/id/16630005,http://purl.org/sig/ont/fma/fma61826,52,0.7869999999999999,False,True,False
http://snomed.info/id/13926003,http://purl.org/sig/ont/fma/fma61897,2,0.766,False,True,False
http://snomed.info/id/85245008,http://purl.org/sig/ont/fma/fma256186,229,1.505,False,True,False
http://snomed.info/id/68523003,http://purl.org/sig/ont/fma/fma241998,229,1.505,False,False,False
http://snomed.info/id/360448004,http://purl.org/sig/ont/fma/fma0327526,23,0.748,False,False,False
http://snomed.info/id/68064002,http://purl.org/sig/ont/fma/fma62327,19,0.7390000000000001,False,True,False
http://snomed.info/id/42292003,http://purl.org/sig/ont/fma/fma62313,18,0.742,False,True,False
http://snomed.info/id/40245009,http://purl.org/sig/ont/fma/fma62337,6,0.7629999999999999,False,True,False
http://snomed.info/id/360453009,http://purl.org/sig/ont/fma/fma0325921,21,0.7330000000000001,False,False,False
http://snomed.info/id/51762003,http://purl.org/sig/ont/fma/fma323254,2,0.7749999999999999,False,True,False
http://snomed.info/id/11527006,http://purl.org/sig/ont/fma/fma50720,5849,1.493,False,False,False
http://snomed.info/id/360629008,http://purl.org/sig/ont/fma/fma70506,5849,1.493,False,True,False
http://snomed.info/id/55601007,http://purl.org/sig/ont/fma/fma49849,2,0.7390000000000001,False,True,False
http://snomed.info/id/74200005,http://purl.org/sig/ont/fma/fma49846,2,0.742,False,True,False
http://snomed.info/id/68351006,http://purl.org/sig/ont/fma/fma50981,104,1.538,False,True,False
http://snomed.info/id/360625002,http://purl.org/sig/ont/fma/fma51244,104,1.538,False,True,False
http://snomed.info/id/72217004,http://purl.org/sig/ont/fma/fma72634,18,0.7689999999999999,False,True,False
http://snomed.info/id/85637007,http://purl.org/sig/ont/fma/fma61950,60,0.742,False,True,False
http://snomed.info/id/45013007,http://purl.org/sig/ont/fma/fma302191,110,0.7510000000000001,False,True,False
http://snomed.info/id/77448001,http://purl.org/sig/ont/fma/fma68876,6,0.7689999999999999,False,True,False
http://snomed.info/id/50972004,http://purl.org/sig/ont/fma/fma62393,92,0.7270000000000001,False,True,False
http://snomed.info/id/360442003,http://purl.org/sig/ont/fma/fma0325919,100,0.7270000000000001,False,False,False
http://snomed.info/id/86136007,http://purl.org/sig/ont/fma/fma72502,15,0.7390000000000001,False,True,False
