Source,Target,SelectedPlan,DecisionType,Reasoning,LLMDecision,Label,LogMapPred
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Embryonic_structure,http://www.ihtsdo.org/snomed#Embryonic_structure,1,llm_reasoning,"Plan 1 involves entities with potentially conflicting taxonomic hierarchies, and the LLM response 'False' indicates a logical inconsistency that may need resolution. Plan 2's response 'False' is less problematic as the entities are from distinct ontologies with no clear subclass relationship, making it less likely to be the source of a logical inconsistency.",False,True,False
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Anatomical_junction,http://www.ihtsdo.org/snomed#Anatomical_junction,1,llm_reasoning,"Plan 1 involves entities with clearer hierarchical relationships ('Anatomical_junction' vs 'Material anatomical entity'), making it more likely to contain a logical inconsistency that needs repair. Plan 2's categories are less clearly defined and may not inherently conflict, reducing the likelihood of a critical inconsistency requiring removal.",False,True,False
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Ureter,http://www.ihtsdo.org/snomed#Both_ureters,1,llm_reasoning,"Plan 1 involves a clearer hierarchical mismatch: 'Both_ureters' (a plural anatomical structure) cannot be a subclass of 'Ureter' (a singular organ), as the former is not a type of the latter. This is logically inconsistent. Plan 2’s entities are also mismatched, but 'Ureteric orifice' being an 'Immaterial physical anatomical entity' and 'Both_ureteral_orifices' being a 'Thing' is less obviously inconsistent, as 'Thing' is a very broad category. Plan 1’s inconsistency is more direct and likely the source of the conflict.",False,False,False
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Physical_anatomical_entity,http://www.ihtsdo.org/snomed#Physical_anatomical_entity,1,llm_reasoning,"Plan 1 involves entities with identical or near-identical names ('Physical_anatomical_entity' vs 'Physical anatomical entity') and both belong to the same broader category ('Thing'), making them likely equivalent or very closely related. The LLM response 'False' suggests they are not a subclass relationship, which is logically consistent — if they are equivalent, one cannot be a subclass of the other. This implies the mapping may be inconsistent or redundant, warranting removal. Plan 2’s entities belong to different broader categories, so a subclass relationship is less likely, and the 'False' response is more plausible. However, since Plan 1’s mapping is more likely to be logically inconsistent (due to near-identical entities in same category), it should be prioritized for removal.",False,True,False
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Surface_of_brain,http://www.ihtsdo.org/snomed#Surface_of_brain,1,single_invalid,,False,True,False
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Set_of_urethral_lacunae,http://www.ihtsdo.org/snomed#Structure_of_urethral_lacunae,1,single_invalid,,False,True,False
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Retina,http://www.ihtsdo.org/snomed#Structure_of_tunica_interna_of_eyeball,1,llm_reasoning,"Plan 1 involves entities with clearer hierarchical relationships (Body_organ_structure vs Organ component layer), and the LLM’s 'False' response likely indicates a logical inconsistency. Plan 2’s categories are less specific and the LLM’s response is less actionable for repair. Plan 1 is more likely to contain the problematic mapping.",False,False,False
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Floor_of_mouth,http://www.ihtsdo.org/snomed#Floor_of_mouth_structure,1,llm_reasoning,"Plan 1 involves entities with clearer hierarchical relationships (both under broader categories), making it more likely to contain a logical inconsistency that can be resolved by removing the mapping. Plan 2's entities belong to very different broader categories, making subclass relationship less plausible and less likely to be the source of inconsistency.",False,True,False
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Membrane_organ,http://www.ihtsdo.org/snomed#Membrane_organ_structure,1,llm_reasoning,"Plan 1 involves a clearer hierarchical relationship where 'Membrane_organ_structure' is logically a more specific type of 'Membrane organ' (both under 'Organ' and 'Body_organ_structure' respectively), making the 'False' response inconsistent. Plan 2's entities belong to unrelated broader categories, making the 'False' response more plausible. Thus, Plan 1 is more likely to contain the logical inconsistency.",False,False,False
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Wall_of_pharynx,http://www.ihtsdo.org/snomed#Pharyngeal_wall_structure,1,llm_reasoning,"Plan 1 involves entities with potentially conflicting taxonomic relationships (Anatomical_structure vs Material anatomical entity), which may cause logical inconsistency. Plan 2’s entities belong to categories that are less likely to conflict. Removing the mapping in Plan 1 is more likely to resolve inconsistency while preserving correct mappings.",False,True,False
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Set_of_urethral_lacunae,http://www.ihtsdo.org/snomed#Structure_of_urethral_lacunae,1,single_invalid,,False,True,False
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Lumen_of_gastrointestinal_system,http://www.ihtsdo.org/snomed#Structure_of_lumen_of_gastrointestinal_tract,1,llm_reasoning,"Plan 1 involves entities with clearly incompatible broader categories ('Body_organ_structure' vs 'Immaterial physical anatomical entity'), making the subclass relationship logically inconsistent. Plan 2's categories are more compatible, suggesting the False response may be due to noise rather than inconsistency.",False,False,False
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Posterior_segment_of_eyeball,http://www.ihtsdo.org/snomed#Posterior_eyeball_segment_structure,1,llm_reasoning,"Plan 1 involves entities from different ontologies with potentially conflicting taxonomic hierarchies. The LLM response 'False' indicates a logical inconsistency (i.e., the first entity is not a subclass of the second), which may be the source of the alignment conflict. Plan 2's 'False' response is less likely to be the root cause of inconsistency, as the entities are more semantically aligned within their respective categories. Removing the mapping in Plan 1 is more likely to resolve the inconsistency while preserving correct mappings.",False,True,False
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Root_of_left_lung,http://www.ihtsdo.org/snomed#Structure_of_root_of_left_lung,1,llm_reasoning,"The first entity 'Left pulmonary root' is more specific and should be a subclass of the second entity 'Structure_of_root_of_left_lung', as it belongs to a more precise anatomical category within the same domain. The LLM response 'True' aligns with biological ontology hierarchy, indicating logical consistency.",False,True,False
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Root_of_right_lung,http://www.ihtsdo.org/snomed#Structure_of_root_of_right_lung,1,llm_reasoning,"The first entity 'Right pulmonary root' is more specific and should be a subclass of the second entity 'Structure_of_root_of_right_lung', as it is a concrete anatomical structure within that broader category. The LLM response 'True' correctly reflects this logical subclass relationship, resolving the inconsistency.",False,True,False
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Oval_window,http://www.ihtsdo.org/snomed#Vestibular_window_structure,1,llm_reasoning,"Plan 1 involves entities with incompatible broader categories ('Regional_musculoskeletal_structure' vs 'Immaterial physical anatomical entity'), making the subclass relationship logically inconsistent. Plan 2's categories are more compatible, and the 'False' response is less likely to indicate a true inconsistency.",False,True,False
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Hyaloid_canal,http://www.ihtsdo.org/snomed#Hyaloid_canal_structure,1,llm_reasoning,"Plan 1 involves entities with clearer hierarchical inconsistency: 'Hyaloid_canal_structure' under 'Organ_cavity_structure' vs. 'Hyaloid canal' under 'Body substance' — these categories are semantically incompatible, making the subclass assertion false and likely the source of conflict. Plan 2’s entities are also not subclasses, but the category mismatch is less obvious and less likely to be the root cause of inconsistency.",False,True,False
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Deep_perineal_space,http://www.ihtsdo.org/snomed#Deep_perineal_space_structure,1,llm_reasoning,"Plan 1 involves entities with incompatible broader categories ('Body_space_structure' vs 'Immaterial physical anatomical entity'), making the subclass relationship logically inconsistent. Plan 2's categories are more compatible, suggesting the mapping might be valid. Removing Plan 1's mapping resolves inconsistency while preserving likely correct mappings in Plan 2.",False,True,False
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Pupillary_margin_of_iris,http://www.ihtsdo.org/snomed#Structure_of_pupillary_margin_of_iris,1,llm_reasoning,"Plan 1 involves entities with categories that are clearly disjoint ('Uveal_tract_structure' vs 'Immaterial physical anatomical entity'), making the subclass relationship logically inconsistent. Plan 2's categories are less clearly disjoint, and the 'False' response may reflect a valid biological distinction rather than a logical inconsistency. Thus, Plan 1 is more likely to contain the problematic mapping.",False,True,False
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Ciliary_margin_of_iris,http://www.ihtsdo.org/snomed#Structure_of_ciliary_margin_of_iris,1,llm_reasoning,"Plan 1 involves entities with potentially conflicting taxonomic relationships, where one is under 'Uveal_tract_structure' and the other under 'Immaterial physical anatomical entity'. The LLM response 'False' suggests the subclass relationship does not hold, which likely resolves an inconsistency. Plan 2's response 'False' is less likely to resolve a logical inconsistency since both entities are anatomical structures, and the broader categories are compatible. Plan 1 is more likely to contain the problematic mapping.",False,True,False
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Rhomboid_fossa_of_fourth_ventricle,http://www.ihtsdo.org/snomed#Rhomboid_fossa_structure,1,llm_reasoning,"Plan 1 involves entities with inconsistent hierarchical relationships (one under 'Nervous_structure_of_head_and_neck', the other under 'Immaterial physical anatomical entity'), which likely causes logical inconsistency. Plan 2’s entities are in compatible categories, suggesting less conflict. Removing Plan 1’s mapping preserves correct mappings while resolving inconsistency.",False,True,False
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Lumen_of_deferent_duct,http://www.ihtsdo.org/snomed#Vas_deferens_lumen_structure,1,llm_reasoning,"Plan 1 involves entities with conflicting broader categories: one under 'Spermatic_cord...' and the other under 'Immaterial physical anatomical entity'. This mismatch suggests a logical inconsistency, making it more likely to be the source of the conflict. Plan 2's entities belong to compatible anatomical categories, suggesting less inconsistency.",False,True,False
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Internal_urethral_orifice,http://www.ihtsdo.org/snomed#Internal_urethral_orifice_structure,1,llm_reasoning,"Plan 1 involves entities with clearly incompatible broader categories ('Urinary_bladder_structure' vs 'Immaterial physical anatomical entity'), making the subclass relationship logically inconsistent. Plan 2's categories are also mismatched, but the second entity's broader category is 'Internal_urethral_orifice_structure', which is a specific anatomical structure, making the inconsistency less obvious. Plan 1's inconsistency is more direct and severe, making it the most likely source of logical conflict.",False,True,False
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Optic_canal,http://www.ihtsdo.org/snomed#Optic_canal_structure,1,llm_reasoning,"Plan 1 involves entities with clearly incompatible broader categories ('Regional_musculoskeletal_structure' vs 'Immaterial physical anatomical entity'), making the subclass relationship logically inconsistent. Plan 2's categories are less clearly incompatible, and the 'False' response may reflect a valid distinction. Plan 1's inconsistency is more severe and likely the source of the conflict.",False,True,False
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Inferior_surface_of_tongue,http://www.ihtsdo.org/snomed#Structure_of_inferior_surface_of_tongue,1,llm_reasoning,"Plan 1 involves entities with conflicting broader categories: 'Tongue_surface_region' vs. 'Immaterial physical anatomical entity'. The inconsistency arises because one is a physical anatomical region while the other is immaterial, making subclasshood impossible. Plan 2’s entities belong to compatible categories, so no logical inconsistency exists. Thus, Plan 1 must be selected to resolve the inconsistency.",False,True,False
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Arachnoid_mater,http://www.ihtsdo.org/snomed#Arachnoid_structure,1,llm_reasoning,"Plan 1 involves entities with clearer hierarchical relationships: 'Arachnoid_structure' under 'Leptomeninges_structure' and 'Arachnoid mater of neuraxis' under 'Organ'. The LLM correctly identifies the subclass relationship as False, indicating a logical inconsistency that should be removed. Plan 2's entities belong to unrelated broader categories, making the inconsistency less likely to be critical.",False,True,False
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Modiolus_of_cochlea,http://www.ihtsdo.org/snomed#Cochlear_modiolus_structure,1,llm_reasoning,"Plan 1 involves entities with clearly mismatched broader categories ('Regional_musculoskeletal_structure' vs 'Zone of flat bone'), making the subclass relationship logically inconsistent. Plan 2's categories are also mismatched, but the entities are more abstract and less directly comparable. Plan 1's inconsistency is more straightforward and likely the source of the conflict.",False,False,False
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Set_of_crypts_of_pharyngeal_tonsil,http://www.ihtsdo.org/snomed#Structure_of_crypt_of_pharyngeal_tonsil,1,single_invalid,,False,True,False
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Acetabular_notch,http://www.ihtsdo.org/snomed#Structure_of_acetabular_notch,1,single_invalid,,False,True,False
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Bone_of_pubis,http://www.ihtsdo.org/snomed#Bone_structure_of_pubis,1,llm_reasoning,"Plan 1 involves entities with clearer hierarchical relationships (one under 'Regional_musculoskeletal_structure', the other under 'Material anatomical entity'), making it more likely to contain a logical inconsistency that needs removal. Plan 2's categories are less intuitive and may not inherently conflict, reducing the likelihood of a critical error requiring removal.",False,True,False
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Cuneiform_bone,http://www.ihtsdo.org/snomed#Bone_structure_of_cuneiform,1,llm_reasoning,"Plan 1 involves entities with clearer hierarchical relationships: 'Bone_structure_of_cuneiform' under 'Regional_musculoskeletal_structure' and 'Cuneiform bone' under 'Organ'. The LLM correctly identifies this as False, indicating no subclass relationship, which is logically consistent. Plan 2's entities involve less intuitive categories ('Immaterial physical anatomical entity'), making the False response less reliable for resolving inconsistency. Plan 1's response better preserves correct mappings while resolving inconsistency.",False,True,False
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Heel,http://www.ihtsdo.org/snomed#Heel_structure,1,llm_reasoning,"Plan 1 involves entities with clearly distinct broader categories ('Lower_limb_structure' vs 'Material anatomical entity'), making it more likely to contain a logical inconsistency. Plan 2's categories are less clearly incompatible, suggesting fewer inconsistencies. Removing the mapping in Plan 1 is more likely to resolve the conflict while preserving correct mappings.",False,True,False
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Auricular_cartilage,http://www.ihtsdo.org/snomed#Auricular_cartilage_structure,1,llm_reasoning,"Plan 1 involves entities with potentially conflicting hierarchical relationships, and the LLM response 'False' indicates a logical inconsistency that may need resolution. Plan 2's response 'False' is less suspicious as the entities are from different broader categories, making subclass relationship less likely. Plan 1 is more likely to contain the inconsistency requiring repair.",False,True,False
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Supravesical_fossa,http://www.ihtsdo.org/snomed#Structure_of_supravesical_fossa,1,single_invalid,,False,True,False
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Mucosa,http://www.ihtsdo.org/snomed#Mucous_membrane_structure,1,llm_reasoning,"Plan 1 involves entities with more clearly defined and related anatomical hierarchies ('Body_tissue_structure' vs 'Organ component layer'), making the logical inconsistency more apparent and likely to be resolved by removing the conflicting mapping. Plan 2 involves more abstract or less directly related categories, making the inconsistency less obvious and potentially preserving more correct mappings.",False,True,False
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Limbus_of_fossa_ovalis,http://www.ihtsdo.org/snomed#Structure_of_limbus_of_fossa_ovalis,1,single_invalid,,False,True,False
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Ulnar_notch_of_radius,http://www.ihtsdo.org/snomed#Structure_of_ulnar_notch_of_radius,1,single_invalid,,False,True,False
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Carpal_articular_surface_of_radius,http://www.ihtsdo.org/snomed#Structure_of_carpal_articular_surface_of_radius,1,single_invalid,,False,True,False
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Head_of_ninth_rib,http://www.ihtsdo.org/snomed#Head_of_ninth_rib_structure,1,llm_reasoning,"Plan 1 involves entities with broader categories that are more semantically aligned (musculoskeletal vs. material anatomical), making the 'False' response more likely to reflect a true inconsistency. Plan 2's categories are less directly comparable, reducing the likelihood of a clear logical conflict.",False,True,False
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Head_of_seventh_rib,http://www.ihtsdo.org/snomed#Head_of_seventh_rib_structure,1,llm_reasoning,"Plan 1 involves entities with broader categories that are more semantically aligned (musculoskeletal vs. material anatomical), making the inconsistency more likely to stem from a category mismatch. Plan 2’s categories are less directly comparable, reducing the likelihood of a clear logical conflict. Removing the mapping in Plan 1 is more likely to resolve inconsistency while preserving correct mappings.",False,True,False
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Head_of_third_rib,http://www.ihtsdo.org/snomed#Head_of_third_rib_structure,1,llm_reasoning,"Plan 1 involves entities with broader categories that are more semantically aligned (musculoskeletal vs. material anatomical), making the 'False' response more likely to reflect a true inconsistency. Plan 2's categories are less directly comparable, reducing the likelihood of a clear logical conflict.",False,True,False
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Head_of_second_rib,http://www.ihtsdo.org/snomed#Head_of_second_rib_structure,1,llm_reasoning,"Plan 1 involves entities with broader categories that are more semantically aligned — 'Regional_musculoskeletal_structure' and 'Material anatomical entity' — making the inconsistency more likely to stem from a category mismatch. Plan 2’s categories ('Immaterial physical anatomical entity' vs 'Regional_musculoskeletal_structure') are less directly comparable, reducing the likelihood of a clear subclass relationship. Removing the mapping in Plan 1 is more likely to resolve the inconsistency while preserving correct mappings.",False,True,False
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Head_of_fourth_rib,http://www.ihtsdo.org/snomed#Head_of_fourth_rib_structure,1,llm_reasoning,"Plan 1 involves entities with broader categories that are more semantically aligned (musculoskeletal vs. material anatomical), making the inconsistency more likely to stem from a category mismatch. Plan 2’s categories are less directly comparable, reducing the likelihood of a clear logical conflict. Removing the mapping in Plan 1 is more likely to resolve inconsistency while preserving correct mappings.",False,True,False
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Head_of_eighth_rib,http://www.ihtsdo.org/snomed#Head_of_eighth_rib_structure,1,llm_reasoning,"Plan 1 involves entities with clearer hierarchical relationships: 'Head_of_eighth_rib_structure' under 'Regional_musculoskeletal_structure' vs. 'Head of eighth rib' under 'Material anatomical entity'. The LLM's 'False' response correctly identifies that these are not directly subclass relationships, avoiding logical inconsistency. Plan 2's entities are less semantically aligned, and the LLM's 'False' response may be less reliable due to ambiguous categorization.",False,True,False
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Head_of_fifth_rib,http://www.ihtsdo.org/snomed#Head_of_fifth_rib_structure,1,llm_reasoning,"Plan 1 involves entities with clearer hierarchical relationships: 'Head_of_fifth_rib_structure' under 'Regional_musculoskeletal_structure' vs. 'Head of fifth rib' under 'Material anatomical entity'. The LLM's 'False' response correctly identifies that these are not directly subclass relationships, avoiding potential inconsistency. Plan 2's entities are less clearly related, and the LLM's 'False' response may be less justified due to ambiguous categorization.",False,True,False
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Radial_notch_of_ulna,http://www.ihtsdo.org/snomed#Structure_of_radial_notch_of_ulna,1,llm_reasoning,"The LLM response 'True' indicates that 'Radial notch' is considered a subclass of 'Structure_of_radial_notch_of_ulna', which is logically inconsistent because 'Radial notch' is a subdivision of the ulna surface, while 'Structure_of_radial_notch_of_ulna' is a broader musculoskeletal structure. Removing this mapping resolves the inconsistency while preserving correct mappings.",False,True,False
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Bone_of_fibula,http://www.ihtsdo.org/snomed#Bone_structure_of_fibula,1,llm_reasoning,"Plan 1 involves entities with clearer hierarchical relationships: 'Bone_structure_of_fibula' under 'Regional_musculoskeletal_structure' vs. 'Bone of fibula' under 'Material anatomical entity'. The LLM's 'False' response correctly identifies that these are not directly subclassable, avoiding false hierarchy. Plan 2's entities are less clearly related, and the 'False' response may be less reliable due to ambiguous categorization.",False,False,False
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Articular_cartilage_of_sternal_end_of_clavicle,http://www.ihtsdo.org/snomed#Structure_of_articular_facet_of_clavicle,1,llm_reasoning,"Plan 1 involves entities with broader categories that are more semantically aligned (musculoskeletal vs. material anatomical), making the inconsistency more likely to stem from a category mismatch. Plan 2's categories are less directly comparable, reducing the likelihood of a clear logical conflict.",False,False,False
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Bone_of_atlas,http://www.ihtsdo.org/snomed#Bone_structure_of_atlas,1,llm_reasoning,"Plan 1 involves entities with clearer hierarchical relationships ('Bone_structure_of_atlas' under 'Regional_musculoskeletal_structure' vs. 'Bone of atlas' under 'Bone of vertebra'), making it more likely to contain a logical inconsistency that needs repair. Plan 2's entities belong to very different and less specific categories, making the inconsistency less obvious and potentially preserving correct mappings.",False,False,False
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Posterior_surface_of_body_of_sternum,http://www.ihtsdo.org/snomed#Structure_of_posterior_surface_of_body_of_sternum,1,single_invalid,,False,True,False
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Anterior_surface_of_body_of_sternum,http://www.ihtsdo.org/snomed#Structure_of_anterior_surface_of_body_of_sternum,1,single_invalid,,False,True,False
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Jugular_notch_of_sternum,http://www.ihtsdo.org/snomed#Structure_of_jugular_notch_of_sternum,1,single_invalid,,False,True,False
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Posterior_surface_of_manubrium,http://www.ihtsdo.org/snomed#Structure_of_posterior_surface_of_manubrium,1,single_invalid,,False,True,False
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Anterior_surface_of_manubrium,http://www.ihtsdo.org/snomed#Structure_of_anterior_surface_of_manubrium,1,single_invalid,,False,True,False
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Skeleton_of_upper_limb,http://www.ihtsdo.org/snomed#Part_of_bone_of_upper_limb,1,llm_reasoning,"Plan 1 involves entities with clearer hierarchical relationships: 'Part_of_bone_of_upper_limb' is anatomically a part of the 'Skeleton of upper limb', making it a more specific type (subclass). The LLM response 'False' is logically inconsistent with anatomical hierarchy, indicating a potential error. Plan 2's entities are less directly related, and 'False' is more plausible, so Plan 1 is the better candidate for repair.",False,False,False
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Pars_tensa_of_tympanic_membrane,http://www.ihtsdo.org/snomed#Structure_of_pars_tensa_of_tympanic_membrane,1,llm_reasoning,"Plan 1 involves entities with potentially conflicting taxonomic relationships, and the LLM response 'False' indicates a logical inconsistency that may need correction. Plan 2's response 'False' is less likely to be problematic, as the entities belong to unrelated categories, making subclasshood implausible. Thus, Plan 1 is more likely to contain the inconsistency requiring repair.",False,True,False
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Dorsum_of_tongue,http://www.ihtsdo.org/snomed#Structure_of_dorsum_of_tongue,1,llm_reasoning,"Plan 1 involves entities with clearer hierarchical relationships: 'Structure_of_dorsum_of_tongue' under 'Tongue_surface_region' and 'Dorsal tongue' under 'Material anatomical entity'. The LLM response 'False' suggests the mapping is inconsistent, likely due to incorrect subclass relationship. Plan 2's entities are less clearly related, making it less likely to be the source of logical inconsistency. Thus, Plan 1 is more likely to contain the problematic mapping.",False,True,False
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Bone_of_proximal_epiphysis_of_humerus,http://www.ihtsdo.org/snomed#Bone_structure_of_proximal_humerus,1,llm_reasoning,"Plan 1 involves entities with clearer hierarchical relationships based on anatomical specificity. The first entity ('Bone_structure_of_proximal_humerus') is anatomically more specific than the second ('Bone of proximal epiphysis of humerus'), suggesting a subclass relationship. The LLM response 'False' is likely incorrect, indicating inconsistency. Plan 2's entities are less clearly related, making Plan 1 more likely to contain the problematic mapping.",False,False,False
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Plane_suture,http://www.ihtsdo.org/snomed#Plane_suture_structure,1,single_invalid,,False,True,False
