Source,Target,ConflictScore,Confidence,LogMapDecision,Label,LogMapPred
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Physical_anatomical_entity,http://www.ihtsdo.org/snomed#Physical_anatomical_entity,3272,0.7390000000000001,False,True,False
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Surface_of_brain,http://www.ihtsdo.org/snomed#Surface_of_brain,60,0.73,False,True,False
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Set_of_urethral_lacunae,http://www.ihtsdo.org/snomed#Structure_of_urethral_lacunae,1,0.5326153846153846,False,True,False
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Retina,http://www.ihtsdo.org/snomed#Structure_of_tunica_interna_of_eyeball,5,0.5471632653061225,False,False,False
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Floor_of_mouth,http://www.ihtsdo.org/snomed#Floor_of_mouth_structure,5,0.551896551724138,False,True,False
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Membrane_organ,http://www.ihtsdo.org/snomed#Membrane_organ_structure,72,0.6458571428571428,False,False,False
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Wall_of_pharynx,http://www.ihtsdo.org/snomed#Pharyngeal_wall_structure,5,0.596027027027027,False,True,False
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Set_of_urethral_lacunae,http://www.ihtsdo.org/snomed#Structure_of_urethral_lacunae,5,0.5326153846153846,False,True,False
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Lumen_of_gastrointestinal_system,http://www.ihtsdo.org/snomed#Structure_of_lumen_of_gastrointestinal_tract,7,0.6192295081967213,False,False,False
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Posterior_segment_of_eyeball,http://www.ihtsdo.org/snomed#Posterior_eyeball_segment_structure,18,0.5959090909090908,False,True,False
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Root_of_left_lung,http://www.ihtsdo.org/snomed#Structure_of_root_of_left_lung,1,0.5386363636363637,False,True,False
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Root_of_right_lung,http://www.ihtsdo.org/snomed#Structure_of_root_of_right_lung,1,0.5464285714285715,False,True,False
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Oval_window,http://www.ihtsdo.org/snomed#Vestibular_window_structure,5,0.5851463414634146,False,True,False
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Hyaloid_canal,http://www.ihtsdo.org/snomed#Hyaloid_canal_structure,5,0.5871818181818182,False,True,False
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Deep_perineal_space,http://www.ihtsdo.org/snomed#Deep_perineal_space_structure,10,0.6992093023255814,False,True,False
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Pupillary_margin_of_iris,http://www.ihtsdo.org/snomed#Structure_of_pupillary_margin_of_iris,6,0.5972553191489361,False,True,False
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Ciliary_margin_of_iris,http://www.ihtsdo.org/snomed#Structure_of_ciliary_margin_of_iris,5,0.5823488372093023,False,True,False
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Rhomboid_fossa_of_fourth_ventricle,http://www.ihtsdo.org/snomed#Rhomboid_fossa_structure,8,0.5738571428571428,False,True,False
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Lumen_of_deferent_duct,http://www.ihtsdo.org/snomed#Vas_deferens_lumen_structure,7,0.5720000000000001,False,True,False
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Internal_urethral_orifice,http://www.ihtsdo.org/snomed#Internal_urethral_orifice_structure,3,0.6319090909090909,False,True,False
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Optic_canal,http://www.ihtsdo.org/snomed#Optic_canal_structure,5,0.584896551724138,False,True,False
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Inferior_surface_of_tongue,http://www.ihtsdo.org/snomed#Structure_of_inferior_surface_of_tongue,4,0.586764705882353,False,True,False
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Arachnoid_mater,http://www.ihtsdo.org/snomed#Arachnoid_structure,2,0.662,False,True,False
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Modiolus_of_cochlea,http://www.ihtsdo.org/snomed#Cochlear_modiolus_structure,3,0.5791463414634146,False,False,False
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Set_of_crypts_of_pharyngeal_tonsil,http://www.ihtsdo.org/snomed#Structure_of_crypt_of_pharyngeal_tonsil,1,0.565764705882353,False,True,False
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Acetabular_notch,http://www.ihtsdo.org/snomed#Structure_of_acetabular_notch,3,0.5326153846153846,False,True,False
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Bone_of_pubis,http://www.ihtsdo.org/snomed#Bone_structure_of_pubis,3,0.56,False,True,False
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Cuneiform_bone,http://www.ihtsdo.org/snomed#Bone_structure_of_cuneiform,23,0.5644285714285714,False,True,False
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Heel,http://www.ihtsdo.org/snomed#Heel_structure,15,0.5101764705882353,False,True,False
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Auricular_cartilage,http://www.ihtsdo.org/snomed#Auricular_cartilage_structure,14,0.651,False,True,False
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Supravesical_fossa,http://www.ihtsdo.org/snomed#Structure_of_supravesical_fossa,3,0.571813953488372,False,True,False
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Mucosa,http://www.ihtsdo.org/snomed#Mucous_membrane_structure,12,0.588027027027027,False,True,False
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Limbus_of_fossa_ovalis,http://www.ihtsdo.org/snomed#Structure_of_limbus_of_fossa_ovalis,1,0.5630909090909091,False,True,False
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Ulnar_notch_of_radius,http://www.ihtsdo.org/snomed#Structure_of_ulnar_notch_of_radius,3,0.5592439024390244,False,True,False
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Carpal_articular_surface_of_radius,http://www.ihtsdo.org/snomed#Structure_of_carpal_articular_surface_of_radius,3,0.5877692307692308,False,True,False
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Head_of_ninth_rib,http://www.ihtsdo.org/snomed#Head_of_ninth_rib_structure,5,0.6021818181818182,False,True,False
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Head_of_seventh_rib,http://www.ihtsdo.org/snomed#Head_of_seventh_rib_structure,5,0.617027027027027,False,True,False
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Head_of_third_rib,http://www.ihtsdo.org/snomed#Head_of_third_rib_structure,5,0.6021818181818182,False,True,False
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Head_of_second_rib,http://www.ihtsdo.org/snomed#Head_of_second_rib_structure,5,0.6098571428571429,False,True,False
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Head_of_fourth_rib,http://www.ihtsdo.org/snomed#Head_of_fourth_rib_structure,5,0.6068571428571429,False,True,False
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Head_of_eighth_rib,http://www.ihtsdo.org/snomed#Head_of_eighth_rib_structure,5,0.6098571428571429,False,True,False
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Head_of_fifth_rib,http://www.ihtsdo.org/snomed#Head_of_fifth_rib_structure,5,0.6021818181818182,False,True,False
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Radial_notch_of_ulna,http://www.ihtsdo.org/snomed#Structure_of_radial_notch_of_ulna,3,0.5596153846153846,False,True,False
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Bone_of_fibula,http://www.ihtsdo.org/snomed#Bone_structure_of_fibula,3,0.572896551724138,False,False,False
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Articular_cartilage_of_sternal_end_of_clavicle,http://www.ihtsdo.org/snomed#Structure_of_articular_facet_of_clavicle,5,0.2961954209830284,False,False,False
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Bone_of_atlas,http://www.ihtsdo.org/snomed#Bone_structure_of_atlas,12,0.5630000000000001,False,False,False
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Posterior_surface_of_body_of_sternum,http://www.ihtsdo.org/snomed#Structure_of_posterior_surface_of_body_of_sternum,1,0.5915714285714285,False,True,False
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Anterior_surface_of_body_of_sternum,http://www.ihtsdo.org/snomed#Structure_of_anterior_surface_of_body_of_sternum,1,0.5892295081967213,False,True,False
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Jugular_notch_of_sternum,http://www.ihtsdo.org/snomed#Structure_of_jugular_notch_of_sternum,1,0.5552553191489361,False,True,False
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Posterior_surface_of_manubrium,http://www.ihtsdo.org/snomed#Structure_of_posterior_surface_of_manubrium,1,0.577728813559322,False,True,False
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Anterior_surface_of_manubrium,http://www.ihtsdo.org/snomed#Structure_of_anterior_surface_of_manubrium,1,0.5750526315789474,False,True,False
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Skeleton_of_upper_limb,http://www.ihtsdo.org/snomed#Part_of_bone_of_upper_limb,42,0.5543333333333333,False,False,False
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Pars_tensa_of_tympanic_membrane,http://www.ihtsdo.org/snomed#Structure_of_pars_tensa_of_tympanic_membrane,2,0.628728813559322,False,True,False
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Dorsum_of_tongue,http://www.ihtsdo.org/snomed#Structure_of_dorsum_of_tongue,8,0.5206363636363637,False,True,False
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Bone_of_proximal_epiphysis_of_humerus,http://www.ihtsdo.org/snomed#Bone_structure_of_proximal_humerus,8,0.5935531914893617,False,False,False
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Plane_suture,http://www.ihtsdo.org/snomed#Plane_suture_structure,1,0.6359032258064515,False,True,False
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Right_side_of_heart,http://www.ihtsdo.org/snomed#Structure_of_right_side_of_heart,18,0.5113783783783784,False,True,False
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Upper_gastrointestinal_tract,http://www.ihtsdo.org/snomed#Upper_gastrointestinal_tract_structure,19,0.5827377049180328,False,True,False
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Intertrochanteric_line_of_femur,http://www.ihtsdo.org/snomed#Structure_of_intertrochanteric_line_of_femur,3,0.5712295081967212,False,True,False
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Articular_circumference_of_ulna,http://www.ihtsdo.org/snomed#Structure_of_articular_circumference_of_ulna,1,0.5682295081967212,False,True,False
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Superior_border_of_manubrium,http://www.ihtsdo.org/snomed#Structure_of_superior_border_of_manubrium,1,0.5683636363636363,False,True,False
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Inferior_border_of_manubrium,http://www.ihtsdo.org/snomed#Structure_of_inferior_border_of_manubrium,1,0.5631818181818181,False,True,False
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Body_of_sternum,http://www.ihtsdo.org/snomed#Structure_of_body_of_sternum,15,0.5688387096774193,False,True,False
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Lateral_border_of_manubrium,http://www.ihtsdo.org/snomed#Structure_of_lateral_border_of_manubrium,3,0.5810943396226416,False,True,False
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Bowman_s_space,http://www.ihtsdo.org/snomed#Structure_of_Bowman_s_space,1,0.5056363636363637,False,True,False
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Vermis_of_posterior_lobe_of_cerebellum,http://www.ihtsdo.org/snomed#Cerebellar_vermis_and_posterior_lobes_structure,3,0.5254115306979417,False,False,False
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Fimbriodentate_fissure,http://www.ihtsdo.org/snomed#Structure_of_fimbriodentate_sulcus,1,0.5501632653061225,False,True,False
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Cortex_of_occipital_lobe,http://www.ihtsdo.org/snomed#Structure_of_cortex_of_occipital_lobe,3,0.5732553191489361,False,True,False
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Hippocampal_sulcus,http://www.ihtsdo.org/snomed#Structure_of_hippocampal_fissure,1,0.542,False,True,False
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Cortex_of_frontal_lobe,http://www.ihtsdo.org/snomed#Structure_of_cortex_of_frontal_lobe,2,0.5733488372093023,False,True,False
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Retropubic_space,http://www.ihtsdo.org/snomed#Structure_of_retropubic_space,3,0.5626153846153846,False,True,False
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Biliary_system,http://www.ihtsdo.org/snomed#Biliary_tract_structure,3,0.5421818181818182,False,True,False
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Pericardial_sac,http://www.ihtsdo.org/snomed#Pericardial_sac_structure,9,0.596027027027027,False,True,False
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Pleural_sac,http://www.ihtsdo.org/snomed#Pleural_sac_structure,6,0.569896551724138,False,True,False
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Axilla,http://www.ihtsdo.org/snomed#Axillary_region_structure,5,0.575027027027027,False,True,False
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Tracheobronchial_tree,http://www.ihtsdo.org/snomed#Tracheobronchial_tree_part,2,0.6057272727272727,False,False,False
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Mucosa_of_stomach,http://www.ihtsdo.org/snomed#Gastric_mucous_membrane_structure,3,0.6040588235294116,False,True,False
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Pelvic_peritoneum,http://www.ihtsdo.org/snomed#Pelvic_peritoneum_structure,31,0.5701463414634146,False,True,False
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Pons,http://www.ihtsdo.org/snomed#Pons_part,9,0.527,False,False,False
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Third_ventricle,http://www.ihtsdo.org/snomed#Third_ventricle_structure,9,0.590027027027027,False,True,False
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Greater_wing_of_sphenoid,http://www.ihtsdo.org/snomed#Structure_of_greater_wing_of_sphenoid_bone,5,0.5872130547306403,False,True,False
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Valve_of_foramen_ovale,http://www.ihtsdo.org/snomed#Structure_of_valve_of_foramen_ovale,1,0.5433488372093023,False,True,False
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Distal_part_of_ileum,http://www.ihtsdo.org/snomed#Structure_of_distal_portion_of_ileum,2,0.5780000000000001,False,True,False
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Cardia_of_stomach,http://www.ihtsdo.org/snomed#Cardia_structure,3,0.5404285714285715,False,True,False
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Central_tendon,http://www.ihtsdo.org/snomed#Central_tendon_of_diaphragm_structure,3,0.6000566037735849,False,True,False
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Umbilicus,http://www.ihtsdo.org/snomed#Umbilical_region_structure,3,0.5847692307692308,False,True,False
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Ostium_of_inferior_vena_cava,http://www.ihtsdo.org/snomed#Structure_of_ostium_of_inferior_vena_cava,1,0.5631818181818181,False,True,False
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Ostium_of_coronary_sinus,http://www.ihtsdo.org/snomed#Structure_of_coronary_sinus_ostium,1,0.5432553191489361,False,True,False
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Ostium_of_superior_vena_cava,http://www.ihtsdo.org/snomed#Structure_of_ostium_of_superior_vena_cava,1,0.5713636363636363,False,True,False
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Gustatory_pore,http://www.ihtsdo.org/snomed#Structure_of_gustatory_pore,1,0.5284285714285715,False,True,False
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Acetabular_notch,http://www.ihtsdo.org/snomed#Structure_of_acetabular_notch,2,0.5326153846153846,False,True,False
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Intertrochanteric_line_of_femur,http://www.ihtsdo.org/snomed#Structure_of_intertrochanteric_line_of_femur,2,0.5712295081967212,False,True,False
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Articular_circumference_of_ulna,http://www.ihtsdo.org/snomed#Structure_of_articular_circumference_of_ulna,2,0.5682295081967212,False,True,False
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Bone_of_distal_epiphysis_of_radius,http://www.ihtsdo.org/snomed#Bone_structure_of_distal_radius,10,0.6181463414634146,False,False,False
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Plane_suture,http://www.ihtsdo.org/snomed#Plane_suture_structure,2,0.6359032258064515,False,True,False
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Set_of_crypts_of_pharyngeal_tonsil,http://www.ihtsdo.org/snomed#Structure_of_crypt_of_pharyngeal_tonsil,2,0.565764705882353,False,True,False
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Gustatory_pore,http://www.ihtsdo.org/snomed#Structure_of_gustatory_pore,2,0.5284285714285715,False,True,False
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#External_urethral_orifice,http://www.ihtsdo.org/snomed#Structure_of_urethral_meatus,1,0.5683783783783783,False,False,False
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Gluteal_fold,http://www.ihtsdo.org/snomed#Gluteal_sulcus_structure,2,0.6038571428571429,False,True,False
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Vertex,http://www.ihtsdo.org/snomed#Vertex_structure,3,0.5824285714285714,False,True,False
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Cavity_of_concha_of_pinna,http://www.ihtsdo.org/snomed#Structure_of_cavity_of_concha,2,0.5386363636363637,False,True,False
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Intertragic_incisure,http://www.ihtsdo.org/snomed#Intertragal_incisure_structure,2,0.6385531914893616,False,True,False
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Segment_of_skin,http://www.ihtsdo.org/snomed#Structure_of_skin_region,65,0.6283448275862069,False,True,False
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Posterior_surface_of_body_of_sternum,http://www.ihtsdo.org/snomed#Structure_of_posterior_surface_of_body_of_sternum,2,0.5915714285714285,False,True,False
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Anterior_surface_of_body_of_sternum,http://www.ihtsdo.org/snomed#Structure_of_anterior_surface_of_body_of_sternum,2,0.5892295081967213,False,True,False
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Inferior_border_of_manubrium,http://www.ihtsdo.org/snomed#Structure_of_inferior_border_of_manubrium,2,0.5631818181818181,False,True,False
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Lateral_border_of_manubrium,http://www.ihtsdo.org/snomed#Structure_of_lateral_border_of_manubrium,2,0.5810943396226416,False,True,False
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Superior_border_of_manubrium,http://www.ihtsdo.org/snomed#Structure_of_superior_border_of_manubrium,7,0.5683636363636363,False,True,False
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Jugular_notch_of_sternum,http://www.ihtsdo.org/snomed#Structure_of_jugular_notch_of_sternum,2,0.5552553191489361,False,True,False
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Anterior_surface_of_manubrium,http://www.ihtsdo.org/snomed#Structure_of_anterior_surface_of_manubrium,2,0.5750526315789474,False,True,False
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Posterior_surface_of_manubrium,http://www.ihtsdo.org/snomed#Structure_of_posterior_surface_of_manubrium,2,0.577728813559322,False,True,False
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Bone_of_proximal_epiphysis_of_ulna,http://www.ihtsdo.org/snomed#Bone_structure_of_proximal_ulna,8,0.5971463414634146,False,False,False
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Left_pulmonary_hilum,http://www.ihtsdo.org/snomed#Structure_of_hilum_of_left_lung,9,1.0307619047619048,False,True,False
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Pulmonary_hilum,http://www.ihtsdo.org/snomed#Structure_of_hilum_of_lung,9,1.0307619047619048,False,True,False
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Right_pulmonary_hilum,http://www.ihtsdo.org/snomed#Structure_of_hilum_of_right_lung,3,0.5383783783783784,False,True,False
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Bowman_s_space,http://www.ihtsdo.org/snomed#Structure_of_Bowman_s_space,2,0.5056363636363637,False,True,False
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Pelvic_part_of_peritoneal_cavity,http://www.ihtsdo.org/snomed#Pelvic_peritoneal_cavity_structure,25,0.612056603773585,False,True,False
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Hypogastrium,http://www.ihtsdo.org/snomed#Hypogastric_region_structure,5,0.6332093023255814,False,True,False
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Fimbriodentate_fissure,http://www.ihtsdo.org/snomed#Structure_of_fimbriodentate_sulcus,1,0.5501632653061225,False,True,False
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Hippocampal_sulcus,http://www.ihtsdo.org/snomed#Structure_of_hippocampal_fissure,1,0.542,False,True,False
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Ostium_of_coronary_sinus,http://www.ihtsdo.org/snomed#Structure_of_coronary_sinus_ostium,2,0.5432553191489361,False,True,False
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Valve_of_foramen_ovale,http://www.ihtsdo.org/snomed#Structure_of_valve_of_foramen_ovale,2,0.5433488372093023,False,True,False
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Ostium_of_superior_vena_cava,http://www.ihtsdo.org/snomed#Structure_of_ostium_of_superior_vena_cava,2,0.5713636363636363,False,True,False
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Ostium_of_inferior_vena_cava,http://www.ihtsdo.org/snomed#Structure_of_ostium_of_inferior_vena_cava,2,0.5631818181818181,False,True,False
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Limbus_of_fossa_ovalis,http://www.ihtsdo.org/snomed#Structure_of_limbus_of_fossa_ovalis,2,0.5630909090909091,False,True,False
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Segment_of_hand,http://www.ihtsdo.org/snomed#Region_of_hand,4,0.6859999999999999,False,False,False
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Subdivision_of_neck,http://www.ihtsdo.org/snomed#Region_of_neck,3,0.589,False,True,False
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Segment_of_foot,http://www.ihtsdo.org/snomed#Region_of_foot,20,0.624,False,False,False
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Mastoid_air_cell,http://www.ihtsdo.org/snomed#Structure_of_mastoid_cell,7,0.5088387096774194,False,False,False
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Diencephalon,http://www.ihtsdo.org/snomed#Structure_of_diencephalon,5,0.528114175133043,False,True,False
